alias_name,machine_id,formal_machine_name,confidence_score,memo
政宗 戦極,S_d6dfacf8eb,政宗 戦極,1.0,初期自動登録
政宗2,S_c8f55d8a5e,政宗2,1.0,初期自動登録
政宗3,S_a38af98d68,政宗3,1.0,初期自動登録
新ハナビ,S_5276a9f9f8,新ハナビ,1.0,初期自動登録
沖っ娘,S_0d0cc3e730,沖っ娘,1.0,初期自動登録
沖縄フェスティバル-30,S_c4e549c2e2,沖縄フェスティバル-30,1.0,初期自動登録
沖縄フェスティバル-30(2022年),S_74259696da,沖縄フェスティバル-30(2022年),1.0,初期自動登録
燃えよ!功夫淑女ドラゴン,S_3b7c08baeb,燃えよ!功夫淑女ドラゴン,1.0,初期自動登録
燃えチバ-30,S_e8820749a9,燃えチバ-30,1.0,初期自動登録
真天下布武,S_1dfbb0366b,真天下布武,1.0,初期自動登録
秘宝伝-解き放たれた女神-,S_58512b763a,秘宝伝-解き放たれた女神-,1.0,初期自動登録
秘宝伝～伝説への道～,S_38a17df233,秘宝伝～伝説への道～,1.0,初期自動登録
紅き魂は桜の如く,S_eaab0fc824,紅き魂は桜の如く,1.0,初期自動登録
絶対衝激Ⅲ,S_cdc25826cb,絶対衝激Ⅲ,1.0,初期自動登録
緑ドンVIVA2,S_2604fd7c45,緑ドンVIVA2,1.0,初期自動登録
織田信奈の野望 全国版,S_5e91e28975,織田信奈の野望 全国版,1.0,初期自動登録
花火絶景,S_1733c5630f,花火絶景,1.0,初期自動登録
課長 熊田工作,S_eb2d7d433c,課長 熊田工作,1.0,初期自動登録
超ギラギラ爺サマー,S_ef9ff8f4dc,超ギラギラ爺サマー,1.0,初期自動登録
遊moreLT PエガブレイブVVV AX4,S_2791021c15,遊moreLT PエガブレイブVVV AX4,1.0,初期自動登録
闘魂継承 アントニオ猪木という名のパチスロ機,S_dc5bba0a0e,闘魂継承 アントニオ猪木という名のパチスロ機,1.0,初期自動登録
防空少女ラブキューレ,S_a62256c004,防空少女ラブキューレ,1.0,初期自動登録
鬼浜爆走紅蓮隊 愛情恋歌編,S_20281e1ea6,鬼浜爆走紅蓮隊 愛情恋歌編,1.0,初期自動登録
鬼浜爆走紅蓮隊 激闘謳歌編,S_13355056ca,鬼浜爆走紅蓮隊 激闘謳歌編,1.0,初期自動登録
鬼浜爆走紅蓮隊 狂闘旅情編,S_afee0d6aaf,鬼浜爆走紅蓮隊 狂闘旅情編,1.0,初期自動登録
麻雀格闘倶楽部,S_cb1475560b,麻雀格闘倶楽部,1.0,初期自動登録
麻雀格闘倶楽部 参,S_44a5f5c30e,麻雀格闘倶楽部 参,1.0,初期自動登録
麻雀格闘倶楽部 真,S_2545dd75af,麻雀格闘倶楽部 真,1.0,初期自動登録
麻雀物語3 役満乱舞の究極大戦,S_6cc0253c3e,麻雀物語3 役満乱舞の究極大戦,1.0,初期自動登録
黄門ちゃま喝2,S_469f3c9f24,黄門ちゃま喝2,1.0,初期自動登録
～ガールズケイリン～ＧⅠフェアリーグランプリ,S_28dfc2bed4,～ガールズケイリン～ＧⅠフェアリーグランプリ,1.0,初期自動登録
Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,S_f333047b40,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1.0,初期自動登録
Lスマスロ劇場版 魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語f-フォルテ-,S_e08bd5772f,Lスマスロ劇場版 魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語f-フォルテ-,1.0,初期自動登録
SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,S_5d33b5beca,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,1.0,初期自動登録
SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,S_5d1404cfec,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,1.0,初期自動登録
SLOT魔法少女まどか☆マギカ,S_5c084ce113,SLOT魔法少女まどか☆マギカ,1.0,初期自動登録
SLOT魔法少女まどか☆マギカ2,S_11fbafc639,SLOT魔法少女まどか☆マギカ2,1.0,初期自動登録
Lスマスロ ゴッドイーター リザレクション,S_ab3182b97e,Lスマスロ ゴッドイーター リザレクション,1.0,初期自動登録
Lスマスロ ミリオンゴッド-神々の軌跡-,S_898752fa3b,Lスマスロ ミリオンゴッド-神々の軌跡-,1.0,初期自動登録
アナザーゴッドハーデス-奪われたZEUSver.-,S_9ca5cb3d9f,アナザーゴッドハーデス-奪われたZEUSver.-,1.0,初期自動登録
アナザーゴッドハーデス-解き放たれし槍撃ver.-,S_3ad090faac,アナザーゴッドハーデス-解き放たれし槍撃ver.-,1.0,初期自動登録
パチスロ ゴッドイーター,S_eb32a5796c,パチスロ ゴッドイーター,1.0,初期自動登録
パチスロ ゴッドイーター ジ・アニメーション,S_1bcbaa0c3e,パチスロ ゴッドイーター ジ・アニメーション,1.0,初期自動登録
ミリオンゴッド-神々の凱旋-,S_4bc23b7474,ミリオンゴッド-神々の凱旋-,1.0,初期自動登録
アイムジャグラーEX AnniversaryEdition,S_77adf50ec8,アイムジャグラーEX AnniversaryEdition,1.0,初期自動登録
アイムジャグラーEX(2017年),S_54d6b43552,アイムジャグラーEX(2017年),1.0,初期自動登録
アイムジャグラーEX(2020年),S_86e7f26173,アイムジャグラーEX(2020年),1.0,初期自動登録
ウルトラミラクルジャグラー,S_37ccca2a32,ウルトラミラクルジャグラー,1.0,初期自動登録
ゴーゴージャグラー(2015年),S_cbb398eb9a,ゴーゴージャグラー(2015年),1.0,初期自動登録
ゴーゴージャグラー2,S_88d8d14073,ゴーゴージャグラー2,1.0,初期自動登録
ゴーゴージャグラー3,S_d538e468e0,ゴーゴージャグラー3,1.0,初期自動登録
ジャグラーガールズ,S_a9a46c95eb,ジャグラーガールズ,1.0,初期自動登録
ジャグラーガールズSS,S_8b62ab2976,ジャグラーガールズSS,1.0,初期自動登録
スーパーミラクルジャグラー,S_04cbe4f4ba,スーパーミラクルジャグラー,1.0,初期自動登録
ニューアイムジャグラーEX,S_3cba3e37e6,ニューアイムジャグラーEX,1.0,初期自動登録
ニューアイムジャグラーEX(2014年),S_d10980b192,ニューアイムジャグラーEX(2014年),1.0,初期自動登録
ニューアイムジャグラーEX(2016年),S_04deec39b6,ニューアイムジャグラーEX(2016年),1.0,初期自動登録
ネオアイムジャグラーEX,S_a90ab18ec6,ネオアイムジャグラーEX,1.0,初期自動登録
ハッピージャグラーVⅡ,S_17301b124b,ハッピージャグラーVⅡ,1.0,初期自動登録
ハッピージャグラーVⅢ,S_06b19afd94,ハッピージャグラーVⅢ,1.0,初期自動登録
ファンキージャグラー,S_08ee0da32e,ファンキージャグラー,1.0,初期自動登録
ファンキージャグラー2,S_ee835a181e,ファンキージャグラー2,1.0,初期自動登録
マイジャグラーⅡ,S_c1b218ad63,マイジャグラーⅡ,1.0,初期自動登録
マイジャグラーⅡ(2013年),S_01b5b4c1b4,マイジャグラーⅡ(2013年),1.0,初期自動登録
マイジャグラーⅢ,S_c084404fc3,マイジャグラーⅢ,1.0,初期自動登録
マイジャグラーⅣ,S_ebb11708ce,マイジャグラーⅣ,1.0,初期自動登録
マイジャグラーⅤ,S_c20b177fd4,マイジャグラーⅤ,1.0,初期自動登録
ミスタージャグラー,S_86592b4dd9,ミスタージャグラー,1.0,初期自動登録
Lスロット ソードアート・オンライン,S_c800a516f3,Lスロット ソードアート・オンライン,1.0,初期自動登録
Lスロット ソードアート・オンラインⅡ,S_10dbf8b240,Lスロット ソードアート・オンラインⅡ,1.0,初期自動登録
LBスマート沖スロ ニューキングハナハナV,S_38ec471f18,LBスマート沖スロ ニューキングハナハナV,1.0,初期自動登録
Lスマート沖スロ スターハナハナ,S_9c101f6fde,Lスマート沖スロ スターハナハナ,1.0,初期自動登録
Lスマート沖スロ ドラゴンハナハナ～閃光～,S_153a54b7cc,Lスマート沖スロ ドラゴンハナハナ～閃光～,1.0,初期自動登録
SBニューキングハナハナV-30,S_271044d750,SBニューキングハナハナV-30,1.0,初期自動登録
キングハナハナ-30(2023年),S_788d47b589,キングハナハナ-30(2023年),1.0,初期自動登録
グレートキングハナハナ,S_1f5a2a5b7b,グレートキングハナハナ,1.0,初期自動登録
グレートキングハナハナ-30,S_6e26dee7bd,グレートキングハナハナ-30,1.0,初期自動登録
スターハナハナ-30,S_af93e0ab88,スターハナハナ-30,1.0,初期自動登録
スーパーハナハナ-30(2021年),S_68cf36ed26,スーパーハナハナ-30(2021年),1.0,初期自動登録
スーパーハナハナ2-30,S_8165063aca,スーパーハナハナ2-30,1.0,初期自動登録
ツインドラゴンハナハナ-30,S_1e012b7b3b,ツインドラゴンハナハナ-30,1.0,初期自動登録
ドラゴンハナハナ～閃光～-30,S_338d43a32a,ドラゴンハナハナ～閃光～-30,1.0,初期自動登録
ドリームハナハナ-30,S_826306b067,ドリームハナハナ-30,1.0,初期自動登録
ニューキングハナハナ-30,S_27341d90b6,ニューキングハナハナ-30,1.0,初期自動登録
ニューハナハナゴールド-30,S_4da88ee08a,ニューハナハナゴールド-30,1.0,初期自動登録
ハナハナホウオウ-30,S_a7bc4ec2d7,ハナハナホウオウ-30,1.0,初期自動登録
ハナハナホウオウ～天翔～,S_c857657178,ハナハナホウオウ～天翔～,1.0,初期自動登録
ハナハナホウオウ～天翔～-30,S_4d4b329c12,ハナハナホウオウ～天翔～-30,1.0,初期自動登録
プレミアムハナハナ-30,S_57fd77ce53,プレミアムハナハナ-30,1.0,初期自動登録
L スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,S_b34ae9caec,L スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1.0,初期自動登録
Pバジリスク～桜花忍法帖～ MD,S_a5b2d3f235,Pバジリスク～桜花忍法帖～ MD,1.0,初期自動登録
Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,S_c91f08f4d0,Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,1.0,初期自動登録
Pバジリスク～甲賀忍法帖～2 MD,S_bf13426644,Pバジリスク～甲賀忍法帖～2 MD,1.0,初期自動登録
Pバジリスク～甲賀忍法帖～2 朧の章,S_1ecd0feefe,Pバジリスク～甲賀忍法帖～2 朧の章,1.0,初期自動登録
P真バジリスク～甲賀忍法帖～ MQ,S_99af53e764,P真バジリスク～甲賀忍法帖～ MQ,1.0,初期自動登録
P真バジリスク～甲賀忍法帖～豪塊W319ver.,S_b440b81e57,P真バジリスク～甲賀忍法帖～豪塊W319ver.,1.0,初期自動登録
SLOTバジリスク～甲賀忍法帖～Ⅲ,S_aa711ac7c0,SLOTバジリスク～甲賀忍法帖～Ⅲ,1.0,初期自動登録
SLOTバジリスク～甲賀忍法帖～絆2,S_8d42be490b,SLOTバジリスク～甲賀忍法帖～絆2,1.0,初期自動登録
バジリスク～甲賀忍法帖～絆,S_00f9b66433,バジリスク～甲賀忍法帖～絆,1.0,初期自動登録
LスマスロモンキーターンⅤ,S_e535b48685,LスマスロモンキーターンⅤ,1.0,初期自動登録
PモンキーターンV MD,S_b8d17d125e,PモンキーターンV MD,1.0,初期自動登録
PモンキーターンⅥ 超抜 ZDa,S_6fd2c99a90,PモンキーターンⅥ 超抜 ZDa,1.0,初期自動登録
パチスロ モンキーターンⅡ,S_aee65468a0,パチスロ モンキーターンⅡ,1.0,初期自動登録
パチスロ モンキーターンⅣ,S_efd23a9f84,パチスロ モンキーターンⅣ,1.0,初期自動登録
Lスロット Re:ゼロから始める異世界生活 season2,S_8c0b30a8ea,Lスロット Re:ゼロから始める異世界生活 season2,1.0,初期自動登録
Re:ゼロから始める異世界生活 Apex Vacation,S_0f5f34edbd,Re:ゼロから始める異世界生活 Apex Vacation,1.0,初期自動登録
Re:ゼロから始める異世界生活 鬼がかりver.,S_485642e8a3,Re:ゼロから始める異世界生活 鬼がかりver.,1.0,初期自動登録
Lスマスロ 北斗の拳 転生の章2,S_6d815bde2d,Lスマスロ 北斗の拳 転生の章2,1.0,初期自動登録
Lスマスロ北斗の拳,S_834a95a15a,Lスマスロ北斗の拳,1.0,初期自動登録
PDD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,S_ebe374272d,PDD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,1.0,初期自動登録
P北斗の拳8 救世主 SFJE,S_d05901dde4,P北斗の拳8 救世主 SFJE,1.0,初期自動登録
P北斗の拳8 究極乱世 SSF,S_c84cdc00ab,P北斗の拳8 究極乱世 SSF,1.0,初期自動登録
P北斗の拳8 覇王FQA,S_895ca07926,P北斗の拳8 覇王FQA,1.0,初期自動登録
P北斗の拳9 闘神 GFG,S_ff2f7da40f,P北斗の拳9 闘神 GFG,1.0,初期自動登録
e北斗の拳10 GHEG,S_ac947d4aea,e北斗の拳10 GHEG,1.0,初期自動登録
パチスロ 北斗の拳 修羅の国篇,S_a40e7ddd03,パチスロ 北斗の拳 修羅の国篇,1.0,初期自動登録
パチスロ北斗の拳 天昇,S_c889e30631,パチスロ北斗の拳 天昇,1.0,初期自動登録
パチスロ北斗の拳 宿命,S_5d6e261637,パチスロ北斗の拳 宿命,1.0,初期自動登録
L吉宗(2025年),S_8a69d51109,L吉宗(2025年),1.0,初期自動登録
L吉宗RISING,S_c15cb72b07,L吉宗RISING,1.0,初期自動登録
L真打 吉宗,S_43d2165990,L真打 吉宗,1.0,初期自動登録
e吉宗 極乗3000ver.,S_7d43d7f08d,e吉宗 極乗3000ver.,1.0,初期自動登録
スロット 吉宗3,S_c60d4ad55f,スロット 吉宗3,1.0,初期自動登録
吉宗～極～,S_6be735fc8e,吉宗～極～,1.0,初期自動登録
L戦国乙女4 戦乱に閃く炯眼の軍師,S_d6953837bc,L戦国乙女4 戦乱に閃く炯眼の軍師,1.0,初期自動登録
L戦国乙女5 業火を穿つ宿焔の双刃,S_51e27eda14,L戦国乙女5 業火を穿つ宿焔の双刃,1.0,初期自動登録
パチスロ 戦国乙女 暁の関ケ原 DARKNESS,S_8ad71150c0,パチスロ 戦国乙女 暁の関ケ原 DARKNESS,1.0,初期自動登録
戦国乙女2～深淵に輝く気高き将星～,S_9d4d998aae,戦国乙女2～深淵に輝く気高き将星～,1.0,初期自動登録
戦国乙女3～天剣を継ぐもの～,S_02e9babd23,戦国乙女3～天剣を継ぐもの～,1.0,初期自動登録
戦国乙女～剣戟に舞う白き剣聖～西国参戦編,S_2d4f1414dd,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,1.0,初期自動登録
L 東京喰種,S_1bc7ae6a97,L 東京喰種,1.0,初期自動登録
Lスマスロ 沖ドキ!DUO アンコール,S_f96627ea99,Lスマスロ 沖ドキ!DUO アンコール,1.0,初期自動登録
P沖ドキ!ドキドキ弾丸ツアー LG,S_9f5bf2ca26,P沖ドキ!ドキドキ弾丸ツアー LG,1.0,初期自動登録
沖ドキ!,S_6ab5fbcb89,沖ドキ!,1.0,初期自動登録
沖ドキ!-30,S_a8dadbd9c1,沖ドキ!-30,1.0,初期自動登録
沖ドキ!2-30,S_8275c92704,沖ドキ!2-30,1.0,初期自動登録
沖ドキ!BLACK,S_95c57f7f2d,沖ドキ!BLACK,1.0,初期自動登録
沖ドキ!DUO,S_7a6df155e8,沖ドキ!DUO,1.0,初期自動登録
沖ドキ!DUO-30,S_2841eaa020,沖ドキ!DUO-30,1.0,初期自動登録
沖ドキ!GOLD,S_b585010de3,沖ドキ!GOLD,1.0,初期自動登録
沖ドキ!GOLD-30,S_86150a4734,沖ドキ!GOLD-30,1.0,初期自動登録
沖ドキ!ゴージャス,S_24819c8235,沖ドキ!ゴージャス,1.0,初期自動登録
沖ドキ!ゴージャス-30,S_261aa58496,沖ドキ!ゴージャス-30,1.0,初期自動登録
沖ドキ!トロピカル,S_be62fc850c,沖ドキ!トロピカル,1.0,初期自動登録
沖ドキ!トロピカル-30,S_b33c0bf680,沖ドキ!トロピカル-30,1.0,初期自動登録
沖ドキ！GOLD,S_c7865003c7,沖ドキ！GOLD,1.0,初期自動登録
沖ドキ！GOLD-30,S_321140eb18,沖ドキ！GOLD-30,1.0,初期自動登録
Lいざ!番長,S_c4032a95de,Lいざ!番長,1.0,初期自動登録
L押忍!番長4,S_57486bc1a8,L押忍!番長4,1.0,初期自動登録
押忍!サラリーマン番長,S_8a52691c12,押忍!サラリーマン番長,1.0,初期自動登録
押忍!サラリーマン番長2,S_f30f492dda,押忍!サラリーマン番長2,1.0,初期自動登録
押忍!番長3,S_6c2ef38e44,押忍!番長3,1.0,初期自動登録
押忍!番長ZERO,S_3e362aa4e0,押忍!番長ZERO,1.0,初期自動登録
L花の慶次～佐渡攻めの章～,S_d9f4adef6c,L花の慶次～佐渡攻めの章～,1.0,初期自動登録
P花の慶次～傾奇一転 L-MX,S_eebb8b2dc6,P花の慶次～傾奇一転 L-MX,1.0,初期自動登録
デカスタe花の慶次～傾奇一転 H6,S_0efb7a9e6c,デカスタe花の慶次～傾奇一転 H6,1.0,初期自動登録
花の慶次～武威～,S_9467e65c51,花の慶次～武威～,1.0,初期自動登録
