machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
SLOT魔法少女まどか☆マギカ,S,2019-09-04,15,12264.466666666667,17008,11171,35341.86666666667,46506,5365.666666666667,6853,2019-12-11,11196,32413,6853,15,11452.5,12454.75,S_5c084ce113,SLOT魔法少女まどか☆マギカ,メーシー,まどか☆マギカ,,パチスロ,False,False,23.12,24.31,43.66,6.64,34.42,21.25,38.27,13.05,24.31,D,SLOT魔法少女まどか☆マギカは平均稼働12264、平均粗利5366、稼働貢献週15週。人気指数21.2、粗利指数38.3、寿命指数13.1。
デカスタe花の慶次～傾奇一転 H6,S,2025-07-30,7,15217.142857142857,30340,8300,32419.285714285714,63125,4917.0,8536,2025-09-17,8300,17968,3057,4,9555.0,15217.142857142857,S_0efb7a9e6c,デカスタe花の慶次～傾奇一転 H6,ニューギン,花の慶次,,スロット,False,False,30.16,17.32,41.76,1.77,36.54,21.91,38.71,11.1,24.25,D,デカスタe花の慶次～傾奇一転 H6は平均稼働15217、平均粗利4917、稼働貢献週4週。人気指数21.9、粗利指数38.7、寿命指数11.1。
沖ドキ！GOLD,S,2022-12-28,2,13364.5,13419,13310,46402.0,46576,5026.0,6178,2023-01-04,13310,46576,6178,2,13364.5,13364.5,S_c7865003c7,沖ドキ！GOLD,ユニバーサルブロス,沖ドキ,,沖スロ,False,False,25.74,29.42,42.22,0.88,34.8,22.59,37.89,10.82,24.24,D,沖ドキ！GOLDは平均稼働13364、平均粗利5026、稼働貢献週2週。人気指数22.6、粗利指数37.9、寿命指数10.8。
パチスロ修羅の刻,S,2019-09-04,32,12606.15625,16264,8576,43932.625,52771,2678.125,6923,2020-09-23,12845,43775,865,31,13261.0,13112.666666666666,S_4c40b5683a,パチスロ修羅の刻,SANKYO,,修羅,パチスロ,False,False,23.93,28.3,32.27,13.72,28.52,23.44,30.08,18.34,24.16,D,パチスロ修羅の刻は平均稼働12606、平均粗利2678、稼働貢献週31週。人気指数23.4、粗利指数30.1、寿命指数18.3。
沖ドキ!BLACK,S,2024-07-10,97,10157.247422680412,16385,8332,38646.32989690721,58632,5268.2474226804125,8467,2026-06-24,8880,34276,4698,41,8638.75,8959.25,S_95c57f7f2d,沖ドキ!BLACK,ミズホ,沖ドキ,,沖スロ,False,False,18.09,18.72,43.25,18.14,31.93,19.64,36.65,16.86,24.05,D,沖ドキ!BLACKは平均稼働10157、平均粗利5268、稼働貢献週41週。人気指数19.6、粗利指数36.6、寿命指数16.9。
Lパチスロ かぐや様は告らせたい,S,2024-09-11,81,10601.407407407407,22569,5857,40082.51851851852,82254,5750.358024691358,12240,2026-05-06,7223,27537,4499,41,6418.75,6629.5,S_89a899989a,Lパチスロ かぐや様は告らせたい,SANKYO,,,スマスロ,True,False,19.15,14.71,45.29,18.14,33.53,19.28,38.43,14.68,23.88,D,Lパチスロ かぐや様は告らせたいは平均稼働10601、平均粗利5750、稼働貢献週41週。人気指数19.3、粗利指数38.4、寿命指数14.7。
パチスロ1000ちゃん,S,2020-01-15,3,13937.333333333334,17676,10610,29264.666666666668,35921,4723.0,5584,2020-01-29,10610,23011,3826,3,13937.333333333334,13937.333333333334,S_09d4e2414b,パチスロ1000ちゃん,オーイズミ,,,パチスロ,False,False,27.11,22.9,40.94,1.33,34.72,21.66,37.31,11.64,23.85,D,パチスロ1000ちゃんは平均稼働13937、平均粗利4723、稼働貢献週3週。人気指数21.7、粗利指数37.3、寿命指数11.6。
Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,S,2026-04-29,4,12124.75,17976,5856,48534.75,71117,7616.25,11127,2026-05-20,5856,24211,3354,3,12124.75,12124.75,S_7cc6df8785,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,ビスティ,,,スマスロ,True,False,22.78,11.41,53.2,1.33,39.51,17.32,45.21,9.91,23.83,D,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVEは平均稼働12125、平均粗利7616、稼働貢献週3週。人気指数17.3、粗利指数45.2、寿命指数9.9。
Lパチスロうみねこのなく頃に2,S,2026-02-11,20,17828.25,24203,12541,28101.7,35513,-341.05,899,2026-06-24,12541,21243,-690,20,13261.25,15153.083333333334,S_6ebbb5041b,Lパチスロうみねこのなく頃に2,ｵｰｲｽﾞﾐ･ｱﾐｭｰｼﾞｵ,,,スマスロ,True,False,36.4,27.56,19.46,8.85,27.08,27.75,23.91,16.64,23.82,D,Lパチスロうみねこのなく頃に2は平均稼働17828、平均粗利-341、稼働貢献週20週。人気指数27.8、粗利指数23.9、寿命指数16.6。
闘魂継承 アントニオ猪木という名のパチスロ機,S,2019-10-30,5,13539.2,20776,8080,32933.0,47572,5719.0,7484,2019-11-27,8080,20448,3835,3,11730.0,13539.2,S_dc5bba0a0e,闘魂継承 アントニオ猪木という名のパチスロ機,オリンピア,,,パチスロ,False,False,26.16,16.79,45.16,1.33,36.61,19.9,40.17,10.61,23.66,D,闘魂継承 アントニオ猪木という名のパチスロ機は平均稼働13539、平均粗利5719、稼働貢献週3週。人気指数19.9、粗利指数40.2、寿命指数10.6。
アイムジャグラーEX(2020年),S,2021-01-04,231,9613.87012987013,13477,7231,18539.619047619046,24730,2504.5151515151515,4609,2026-06-24,7937,15726,2229,71,7554.0,7918.166666666667,S_86e7f26173,アイムジャグラーEX(2020年),北電子,ジャグラー,,Aタイプ/ノーマル,False,False,16.79,16.44,31.53,31.42,24.9,20.44,27.66,23.82,23.45,D,アイムジャグラーEX(2020年)は平均稼働9614、平均粗利2505、稼働貢献週71週。人気指数20.4、粗利指数27.7、寿命指数23.8。
SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,S,2019-09-11,8,13990.375,22740,9801,25903.375,38860,4144.625,5465,2019-10-30,10668,20189,3207,7,10633.0,13990.375,S_5d33b5beca,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,メーシー,まどか☆マギカ,,パチスロ,False,False,27.24,23.04,38.48,3.1,33.42,21.98,35.53,11.55,23.44,D,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語は平均稼働13990、平均粗利4145、稼働貢献週7週。人気指数22.0、粗利指数35.5、寿命指数11.6。
Lスマスロ バイオハザードRE:3,S,2026-05-20,6,11873.0,19152,6817,43526.0,68859,7234.333333333333,11311,2026-06-24,6817,24976,3920,4,9300.5,11873.0,S_55142f4b90,Lスマスロ バイオハザードRE:3,エンターライズ,,,スマスロ,True,False,22.18,13.73,51.59,1.77,38.36,17.6,43.87,9.01,23.33,D,Lスマスロ バイオハザードRE:3は平均稼働11873、平均粗利7234、稼働貢献週4週。人気指数17.6、粗利指数43.9、寿命指数9.0。
沖ドキ!GOLD,S,2023-01-11,171,9050.69590643275,14950,6090,33590.87719298246,52192,4695.619883040936,7734,2026-06-24,6463,25221,3803,59,6256.0,6543.5,S_b585010de3,沖ドキ!GOLD,ユニバーサルブロス,沖ドキ,,沖スロ,False,False,15.45,12.88,40.82,26.11,29.4,18.33,34.16,19.35,23.33,D,沖ドキ!GOLDは平均稼働9051、平均粗利4696、稼働貢献週59週。人気指数18.3、粗利指数34.2、寿命指数19.4。
Lいざ!番長,S,2025-06-11,31,12597.161290322581,23607,7107,43525.48387096774,77328,5760.935483870968,11870,2026-02-04,7107,24910,3093,18,7667.25,8322.083333333334,S_c4032a95de,Lいざ!番長,サボハニ,番長,,スマスロ,True,False,23.91,14.43,45.34,7.96,35.7,19.53,39.72,10.02,23.21,D,Lいざ!番長は平均稼働12597、平均粗利5761、稼働貢献週18週。人気指数19.5、粗利指数39.7、寿命指数10.0。
Lスマスロ北斗の拳,S,2023-04-12,116,11158.818965517241,26347,6884,35265.775862068964,75641,3156.5344827586205,12211,2025-09-10,7380,24216,1572,53,7964.75,7864.5,S_834a95a15a,Lスマスロ北斗の拳,サミー,北斗の拳,,スマスロ,True,False,20.48,15.09,34.29,23.45,28.08,20.49,30.67,19.15,23.21,D,Lスマスロ北斗の拳は平均稼働11159、平均粗利3157、稼働貢献週53週。人気指数20.5、粗利指数30.7、寿命指数19.1。
デカスタP戦国無双 100ver.,S,2026-05-20,6,13656.666666666666,20520,9410,24083.833333333332,35329,4745.0,5976,2026-06-24,9410,16557,2822,4,11390.0,13656.666666666666,S_1f82051059,デカスタP戦国無双 100ver.,ニューギン,,無双,スロット,False,False,26.44,20.0,41.03,1.77,34.46,20.7,37.2,10.83,23.18,D,デカスタP戦国無双 100ver.は平均稼働13657、平均粗利4745、稼働貢献週4週。人気指数20.7、粗利指数37.2、寿命指数10.8。
L 無職転生 ～異世界行ったら本気だす～,S,2025-12-31,17,11946.058823529413,23962,6673,40296.94117647059,76730,6312.294117647059,14467,2026-05-13,8857,30325,4915,10,7736.75,9367.916666666666,S_c791cfec27,L 無職転生 ～異世界行ったら本気だす～,ニューギン,,転生,スマスロ,True,False,22.36,18.66,47.68,4.42,36.29,19.24,41.03,8.55,23.1,D,L 無職転生 ～異世界行ったら本気だす～は平均稼働11946、平均粗利6312、稼働貢献週10週。人気指数19.2、粗利指数41.0、寿命指数8.6。
パチスロ トータル・イクリプス2,S,2019-12-11,3,12322.333333333334,13712,9900,33039.0,36775,5762.333333333333,6979,2019-12-25,9900,27588,5412,2,12322.333333333334,12322.333333333334,S_040e27bb0e,パチスロ トータル・イクリプス2,SANKYO,,,パチスロ,False,False,23.25,21.18,45.34,0.88,35.4,19.47,39.54,9.83,23.08,D,パチスロ トータル・イクリプス2は平均稼働12322、平均粗利5762、稼働貢献週2週。人気指数19.5、粗利指数39.5、寿命指数9.8。
パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,S,2019-12-25,8,14121.5,22657,9998,32914.625,50000,3749.0,7440,2020-02-19,9998,23879,2526,7,10930.25,14121.5,S_42c5740692,パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,サミー,,,パチスロ,False,False,27.55,21.42,36.81,3.1,32.64,21.64,34.38,11.74,22.99,D,パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZEROは平均稼働14122、平均粗利3749、稼働貢献週7週。人気指数21.6、粗利指数34.4、寿命指数11.7。
パチスロ北斗の拳 天昇,S,2019-11-13,4,15335.25,19786,11699,40534.75,47799,2200.0,2926,2019-12-04,11699,33161,2430,4,15335.25,15335.25,S_c889e30631,パチスロ北斗の拳 天昇,サミー,北斗の拳,,パチスロ,False,False,30.45,25.53,30.24,1.77,30.33,23.47,30.29,13.24,22.96,D,パチスロ北斗の拳 天昇は平均稼働15335、平均粗利2200、稼働貢献週4週。人気指数23.5、粗利指数30.3、寿命指数13.2。
SBニューキングハナハナV-30,S,2026-01-14,24,13007.125,17810,11496,23424.541666666668,29478,2108.5416666666665,3252,2026-06-24,12669,22839,1745,24,12448.25,12620.583333333334,S_271044d750,SBニューキングハナハナV-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,24.89,27.87,29.85,10.62,27.62,23.05,28.55,15.9,22.91,D,SBニューキングハナハナV-30は平均稼働13007、平均粗利2109、稼働貢献週24週。人気指数23.1、粗利指数28.6、寿命指数15.9。
Lスマスロ ゴブリンスレイヤーⅡ,S,2026-02-11,6,11271.5,18694,5490,49321.5,79374,7797.833333333333,11580,2026-03-18,5490,24881,4222,3,8498.25,11271.5,S_4137eb61b3,Lスマスロ ゴブリンスレイヤーⅡ,JFJ,,,スマスロ,True,False,20.75,10.53,53.97,1.33,39.02,16.14,45.25,8.1,22.86,D,Lスマスロ ゴブリンスレイヤーⅡは平均稼働11272、平均粗利7798、稼働貢献週3週。人気指数16.1、粗利指数45.2、寿命指数8.1。
プレミアムハナハナ-30,S,2019-11-20,104,9847.5,13513,6814,19115.44230769231,26161,2532.096153846154,5471,2022-04-13,13100,26161,5296,41,12027.5,11717.666666666666,S_57fd77ce53,プレミアムハナハナ-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,17.35,28.91,31.65,18.14,25.22,21.18,27.9,19.72,22.83,D,プレミアムハナハナ-30は平均稼働9848、平均粗利2532、稼働貢献週41週。人気指数21.2、粗利指数27.9、寿命指数19.7。
パチスロ 蒼穹のファフナー EXODUS,S,2019-11-13,6,13032.166666666666,18429,9379,29651.5,39721,4909.0,5810,2019-12-18,9379,21954,3869,4,11051.5,13032.166666666666,S_ffd4fc83f3,パチスロ 蒼穹のファフナー EXODUS,SANKYO,,,パチスロ,False,False,24.95,19.92,41.73,1.77,34.18,19.98,37.33,10.33,22.77,D,パチスロ 蒼穹のファフナー EXODUSは平均稼働13032、平均粗利4909、稼働貢献週4週。人気指数20.0、粗利指数37.3、寿命指数10.3。
Lスマスロ 北斗の拳 転生の章2,S,2026-01-14,21,13470.52380952381,23410,8164,47201.380952380954,77132,3794.190476190476,9028,2026-06-24,8164,29890,842,18,9456.75,11076.083333333334,S_6d815bde2d,Lスマスロ 北斗の拳 転生の章2,サミー,北斗の拳,転生,スマスロ,True,False,25.99,16.99,37.0,7.96,32.05,20.74,34.11,12.31,22.64,D,Lスマスロ 北斗の拳 転生の章2は平均稼働13471、平均粗利3794、稼働貢献週18週。人気指数20.7、粗利指数34.1、寿命指数12.3。
L賞金首Angel,S,2024-07-31,2,11306.0,13586,9026,42924.0,50695,6507.5,7617,2024-08-06,9026,35153,5398,1,11306.0,11306.0,S_dd1314d6d0,L賞金首Angel,ネット,,,スマスロ,True,False,20.83,19.07,48.5,0.44,36.05,17.83,41.24,8.6,22.55,D,L賞金首Angelは平均稼働11306、平均粗利6508、稼働貢献週1週。人気指数17.8、粗利指数41.2、寿命指数8.6。
Lスマスロ 化物語,S,2025-12-10,23,13143.652173913044,25041,6832,40059.217391304344,72744,4951.608695652174,11619,2026-05-20,6832,21185,1782,14,8612.0,9388.5,S_a08b205a79,Lスマスロ 化物語,サミー,,,スマスロ,True,False,25.21,13.77,41.91,6.19,34.39,19.46,37.52,9.94,22.5,D,Lスマスロ 化物語は平均稼働13144、平均粗利4952、稼働貢献週14週。人気指数19.5、粗利指数37.5、寿命指数9.9。
パチスロ トータル・イクリプス,S,2019-09-04,113,7755.486725663717,12577,3722,25178.353982300883,40111,7567.309734513275,13898,2022-02-02,11780,37002,12769,9,11388.75,9864.5,S_9e336921ac,パチスロ トータル・イクリプス,SANKYO,,,パチスロ,False,False,12.35,25.73,53.0,3.98,34.71,16.26,42.33,9.89,22.49,D,パチスロ トータル・イクリプスは平均稼働7755、平均粗利7567、稼働貢献週9週。人気指数16.3、粗利指数42.3、寿命指数9.9。
ミリオンゴッド-神々の凱旋-,S,2019-09-04,59,9582.728813559323,15697,5984,46837.016949152545,71975,5337.169491525424,9266,2020-11-25,10427,49912,6458,22,10162.75,9709.333333333334,S_4bc23b7474,ミリオンゴッド-神々の凱旋-,ユニバーサルブロス,ゴッド,,スロット,False,False,16.71,22.46,43.54,9.73,31.47,18.23,36.5,12.81,22.36,D,ミリオンゴッド-神々の凱旋-は平均稼働9583、平均粗利5337、稼働貢献週22週。人気指数18.2、粗利指数36.5、寿命指数12.8。
スカイガールズ～ゼロノツバサ～,S,2020-01-29,4,13105.5,18689,9317,31518.5,42835,4389.5,5217,2020-02-19,9317,23073,3767,3,13105.5,13105.5,S_0089d4fae2,スカイガールズ～ゼロノツバサ～,コナミ,,,スロット,False,False,25.12,19.77,39.52,1.33,33.04,19.82,35.74,10.85,22.35,D,スカイガールズ～ゼロノツバサ～は平均稼働13106、平均粗利4390、稼働貢献週3週。人気指数19.8、粗利指数35.7、寿命指数10.8。
SLOT魔法少女まどか☆マギカ2,S,2020-04-30,91,9873.098901098901,13006,4894,25897.527472527472,33645,3070.043956043956,4972,2022-03-09,9913,25383,3648,42,9872.25,10936.416666666666,S_11fbafc639,SLOT魔法少女まどか☆マギカ2,メーシー,まどか☆マギカ,,パチスロ,False,False,17.41,21.21,33.93,18.58,26.5,19.5,29.59,18.75,22.34,D,SLOT魔法少女まどか☆マギカ2は平均稼働9873、平均粗利3070、稼働貢献週42週。人気指数19.5、粗利指数29.6、寿命指数18.8。
アイムジャグラーEX(2017年),S,2019-09-04,127,9398.464566929133,12773,5046,22828.984251968504,31563,3648.496062992126,7929,2022-03-23,10557,25951,6959,36,11173.75,11428.583333333334,S_54d6b43552,アイムジャグラーEX(2017年),北電子,ジャグラー,,Aタイプ/ノーマル,False,False,16.28,22.77,36.38,15.93,27.34,18.94,31.1,17.91,22.33,D,アイムジャグラーEX(2017年)は平均稼働9398、平均粗利3648、稼働貢献週36週。人気指数18.9、粗利指数31.1、寿命指数17.9。
パチスロ ルパン三世～イタリアの夢～,S,2019-12-11,3,11393.0,13197,8633,35656.0,40198,6191.333333333333,6823,2019-12-25,8633,28154,5024,2,11393.0,11393.0,P_f9ee40f7aa,パチスロ ルパン三世～イタリアの夢～,平和,ルパン三世,,パチンコ,False,False,21.04,18.12,47.16,0.88,35.41,17.72,40.3,8.94,22.3,D,パチスロ ルパン三世～イタリアの夢～は平均稼働11393、平均粗利6191、稼働貢献週2週。人気指数17.7、粗利指数40.3、寿命指数8.9。
パチスロ 輪廻のラグランジェ,S,2019-10-09,2,9565.0,9746,9384,31808.0,32529,7871.0,8119,2019-10-16,9384,31087,7623,0,9565.0,9565.0,S_7179d1db31,パチスロ 輪廻のラグランジェ,サミー,,,パチスロ,False,False,16.67,19.94,54.29,0.0,37.36,16.22,44.41,6.67,22.29,D,パチスロ 輪廻のラグランジェは平均稼働9565、平均粗利7871、稼働貢献週0週。人気指数16.2、粗利指数44.4、寿命指数6.7。
BLACK LAGOON4,S,2020-07-15,11,13426.90909090909,22210,6633,33272.09090909091,47087,4795.090909090909,6714,2020-09-23,6633,18404,2571,7,7807.5,13426.90909090909,S_e0f6a81f98,BLACK LAGOON4,七匠,,,スロット,False,False,25.89,13.29,41.24,3.1,34.33,19.03,37.21,10.2,22.28,D,BLACK LAGOON4は平均稼働13427、平均粗利4795、稼働貢献週7週。人気指数19.0、粗利指数37.2、寿命指数10.2。
マジカルハロウィン7,S,2019-12-11,3,13783.0,17604,9992,30411.0,37636,3565.0,3993,2019-12-25,9992,22850,2824,2,13783.0,13783.0,S_6e4c9af557,マジカルハロウィン7,コナミ,,,スロット,False,False,26.74,21.41,36.03,0.88,31.85,20.75,33.59,11.22,22.22,D,マジカルハロウィン7は平均稼働13783、平均粗利3565、稼働貢献週2週。人気指数20.8、粗利指数33.6、寿命指数11.2。
天下布武4,S,2019-12-11,4,13392.5,16766,8589,29017.25,34502,4142.5,4877,2020-01-15,8589,19740,3614,3,13392.5,13392.5,S_5edf51d418,天下布武4,セブンリーグ,,,スロット,False,False,25.81,18.02,38.47,1.33,32.77,19.66,35.15,11.12,22.17,D,天下布武4は平均稼働13392、平均粗利4142、稼働貢献週3週。人気指数19.7、粗利指数35.1、寿命指数11.1。
