machine_name,category,maker_name,first_report_date,latest_report_date,data_count,avg_operation,avg_sales,avg_gross_profit
ぱちんこCR真・北斗無双 FWN,P,サミー,2019-09-04,2022-04-06,129,20591.24031007752,36883.46511627907,3533.3488372093025
PA新世紀エヴァンゲリオン 決戦 プレミアムモデル,P,ビスティ,2021-02-17,2022-04-06,41,13884.146341463415,19776.829268292684,3760.1463414634145
Pぱちんこウルトラマンタロウ2 超決戦LIGHT ver.,P,オッケー．,2022-02-16,2022-04-06,8,15648.75,28293.125,2915.0
P弾球黙示録カイジ5 電撃チャージVer.A,P,高尾,2021-06-02,2022-03-30,40,14770.75,31103.15,5352.825
P ひぐらしのなく頃に～彩～ FM-N,P,大一商会,2022-02-16,2022-03-30,7,16808.571428571428,35421.142857142855,6571.428571428572
P刀使ノ巫女 MHa,P,西陣,2022-02-16,2022-03-16,5,16970.0,33112.6,5833.2
P神・天才バカボン ～神 SPEC～,P,大一商会,2022-03-02,2022-03-16,3,14153.333333333334,29194.333333333332,5119.0
PAナムココレクション2 スイートゲームver.,P,メーシー,2022-03-16,2022-03-16,1,12990.0,19984.0,4341.0
P大工の源さん 超韋駄天 LIGHT,P,三洋,2021-04-14,2022-03-09,38,15222.631578947368,24500.36842105263,3955.0
Pギンギラパラダイス 夢幻カーニバル 199ver.,P,サンスリー,2021-05-19,2022-03-09,31,13490.322580645161,22468.8064516129,4233.1612903225805
P宇宙戦艦ヤマト2202 愛の戦士たち bS,P,ビスティ,2021-07-07,2022-03-09,29,16248.620689655172,31596.96551724138,4998.724137931034
Pモモキュンソード GC250A,P,西陣,2021-02-03,2022-03-09,28,13727.5,22232.14285714286,3998.8928571428573
Pフィーバーマクロスフロンティア4 A,P,SANKYO,2021-10-13,2022-03-02,19,19334.21052631579,39661.36842105263,5738.9473684210525
PAスーパー海物語 IN JAPAN2 金富士99バージョン,P,三洋,2021-08-11,2022-03-02,7,16244.285714285714,19519.571428571428,2728.5714285714284
Pフィーバーゴルゴ13 Light ver.(2022年),P,SANKYO,2022-01-19,2022-03-02,7,14714.285714285714,25796.0,5003.142857142857
Pミニミニモンスター4 a,P,竹屋,2020-08-05,2022-02-24,53,13265.66037735849,15296.509433962265,4442.037735849057
Pガールズ＆パンツァー 劇場版 甘デジ,P,平和,2021-12-15,2022-02-24,10,13701.0,20398.7,3652.3
PAスーパー海物語IN沖縄5 with アイマリン SBA,P,三洋,2021-09-15,2022-02-24,6,15876.666666666666,17637.166666666668,2595.1666666666665
デジハネP<物語>シリーズ セカンドシーズン GSA,P,サミー,2022-01-26,2022-02-24,5,12464.0,16286.8,1914.2
CR大海物語4 MTB,P,三洋,2019-09-04,2022-02-16,122,18973.93442622951,26717.09836065574,2446.467213114754
P牙狼 月虹ノ旅人 MC,P,サンセイR&D,2021-06-16,2022-02-16,35,25806.285714285714,52507.77142857143,6586.228571428572
Pコードギアス 反逆のルルーシュ ライトミドルver.,P,ビスティ,2021-09-15,2022-02-16,22,15430.0,30630.0,5284.318181818182
P新鬼武者 H1YZ3,P,平和,2021-08-11,2022-02-16,21,16187.142857142857,35113.142857142855,6619.142857142857
CRA大海物語3withアグネス・ラム SAP,P,三洋,2019-09-04,2022-02-09,121,16464.462809917357,19887.01652892562,2584.818181818182
CR大海物語BLACK ライト,P,三洋,2019-09-04,2022-02-09,121,17612.80991735537,25721.73553719008,3522.6115702479337
CR真・花の慶次2～漆黒の衝撃 2400,P,ニューギン,2019-09-04,2022-02-09,106,13739.245283018869,23783.22641509434,2726.0283018867926
CRスーパー海物語 IN JAPAN 319バージョン,P,三洋,2019-09-04,2022-02-09,85,14539.764705882353,22065.34117647059,2282.6
Pフィーバー戦姫絶唱シンフォギア2 1/77ver.,P,SANKYO,2021-11-17,2022-02-09,12,15997.5,24560.166666666668,2843.5833333333335
Pぱちんこ乃木坂46 KJ2,P,京楽産業．,2021-12-01,2022-02-09,11,20960.909090909092,38550.36363636364,5454.181818181818
PA海物語3R2スペシャル MBA,P,三洋,2022-01-19,2022-02-09,4,14007.5,16500.75,2207.0
ぱちんこCR北斗の拳6 天翔百裂 FTB,P,サミー,2019-09-04,2022-02-02,120,12613.166666666666,25398.183333333334,4365.541666666667
P真・花の慶次2 漆黒の衝撃 EXTRA RUSH M3-VC,P,ニューギン,2021-12-15,2022-02-02,8,17497.5,32902.75,3262.0
CR RAVE この世界こそが真実だ FPM,P,藤商事,2019-09-04,2022-01-26,118,14604.06779661017,29509.381355932204,5387.813559322034
ぱちんこCR聖戦士ダンバイン FWN,P,サミー,2019-09-04,2022-01-26,118,23597.71186440678,50013.05084745763,10444.271186440677
パチンコCRクイーンズブレイド2 レイナ,P,高尾,2019-09-04,2022-01-26,118,11931.271186440677,23498.991525423728,4638.966101694915
パチスロ 牙狼-守りし者-,P,サンセイR&D,2020-06-17,2022-01-26,62,6693.725806451613,22798.58064516129,4118.467741935484
Pベルセルク無双 M-Z,P,ニューギン,2021-06-02,2022-01-26,34,19560.29411764706,38724.0,5654.529411764706
Pデビルマン 疾風迅雷 S-X1 YT959,P,ニューギン,2021-09-15,2022-01-26,19,18706.315789473683,39140.0,7085.105263157895
秘宝伝～The Last～,P,大都技研,2021-08-18,2022-01-26,2,5647.0,17546.5,4453.5
CR聖闘士星矢-BEYOND THE LIMIT- MLA,P,三洋,2019-09-04,2022-01-19,117,16874.700854700855,31992.0,5615.581196581196
デジハネPA<物語>シリーズ セカンドシーズン GSA,P,サミー,2021-12-01,2022-01-19,8,21503.75,27739.875,3253.75
P DD北斗の拳2 ついでに愛を取り戻せ!! ラオウ199Ver.,P,高尾,2021-08-25,2022-01-12,19,16361.578947368422,30669.78947368421,5972.526315789473
Pリアル鬼ごっこ2 全力疾走チャージ鬼Ver.,P,高尾,2021-10-13,2022-01-12,12,15644.166666666666,32144.0,6494.25
Pキャプテン翼 若林Ver.,P,サンセイR&D,2021-12-29,2022-01-12,3,15380.0,31194.333333333332,4379.0
Pフィーバー戦姫絶唱シンフォギア2 1/230 ver.,P,SANKYO,2021-11-17,2022-01-05,7,13940.0,27652.0,4052.0
Pデビルメイクライ4 クレイジーバトル MD,P,メーシー,2021-12-15,2022-01-05,4,14185.0,28596.0,6058.75
牙狼-黄金騎士-,P,サンセイR&D,2021-12-15,2022-01-05,4,10557.0,39329.5,5524.75
CR 009 RE:CYBORG 99.9ver,P,ニューギン,2019-09-25,2021-12-29,41,10308.048780487805,14562.414634146342,2768.390243902439
デジハネCRA聖戦士ダンバイン デジハネver.,P,サミー,2019-09-04,2021-12-22,113,17982.389380530974,29469.743362831858,5522.814159292036
CR戦国乙女5～10th Anniversary～ H1BZ1,P,アムテックス,2020-01-08,2021-12-22,15,10862.666666666666,17601.933333333334,3458.133333333333
CR黄門ちゃま～神盛JUDGEMENT～ 99.9ver.,P,平和,2019-09-04,2021-12-15,97,11136.082474226803,14842.40206185567,3296.938144329897
CRトキオスペシャル V1,P,アムテックス,2019-09-04,2021-12-15,54,17748.333333333332,10572.87037037037,1434.9444444444443
P JAWS3 SHARK PANIC -深淵- LIGHT,P,平和,2021-10-27,2021-12-08,6,18416.666666666668,32326.333333333332,4771.666666666667
Pモンスターハンター ダブルクロス SFB,P,サミー,2021-10-27,2021-12-08,6,22705.0,44728.166666666664,6646.0
P地獄少女 華 FMB,P,藤商事,2021-11-17,2021-12-08,3,19480.0,35025.333333333336,6117.333333333333
CR J-RUSH3 HSJ,P,ジェイビー,2019-09-04,2021-11-17,108,15231.851851851852,23782.37037037037,3234.425925925926
P花満開 月光 THE FINAL,P,西陣,2021-10-27,2021-11-17,4,21137.5,37787.0,7022.25
PAぱちんこウルトラ6兄弟 Light Version,P,オッケー．,2021-10-13,2021-11-10,5,18190.0,28722.6,3728.6
パチスロ ツインエンジェルPARTY,P,サミー,2021-10-13,2021-11-10,5,11303.4,23500.4,2478.0
P絶超電役ドラドラ天国 2400,P,豊丸,2021-10-27,2021-11-10,3,12083.333333333334,17197.0,4506.333333333333
P世界でいちばん強くなりたい! MU,P,サンセイR&D,2021-08-11,2021-11-03,13,18615.384615384617,35056.92307692308,6130.153846153846
Pルパン三世 ～復活のマモー～ M1AY5Y,P,平和,2021-09-15,2021-11-03,8,18055.0,33186.125,4440.125
PフィーバータイガーマスクW Light ver.,P,SANKYO,2021-10-13,2021-11-03,4,16482.5,25325.5,4690.5
CRビッグドリーム～神撃 259Ver.,P,タイヨーエレック,2019-09-04,2021-10-27,106,16508.584905660377,31958.490566037737,5327.103773584906
Pあぶない刑事 M4-Z YT900,P,ニューギン,2021-08-11,2021-10-20,11,17415.454545454544,36635.181818181816,8230.181818181818
PA FAIRY TAIL 2 JWA,P,藤商事,2021-09-29,2021-10-20,4,18507.5,27617.0,5047.75
Pうまい棒 4500から10500 V1,P,平和,2021-10-13,2021-10-20,2,44475.0,83538.0,18080.5
デジハネPA真・北斗無双 第2章 連撃Edition,P,サミー,2021-08-25,2021-10-13,8,17310.0,26877.625,5690.5
Pフィーバーゴルゴ13 疾風マシンガンVer.,P,SANKYO,2021-06-16,2021-10-06,17,16204.117647058823,30526.352941176472,5781.882352941177
PAぱちんこ冬のソナタ SWEET W HAPPY Version,P,京楽産業．,2021-09-15,2021-10-06,4,16987.5,24260.75,3198.5
PA遠山の金さん2 遠山桜と華の密偵 JWD,P,藤商事,2021-09-29,2021-10-06,2,19985.0,24982.0,2658.0
P大工の源さん 超韋駄天 YTA,P,三洋,2020-04-30,2021-09-29,66,23431.060606060608,43822.121212121216,5750.181818181818
Pキャプテン翼 2020 NL,P,サンセイR&D,2021-09-15,2021-09-29,3,21366.666666666668,39154.333333333336,4132.333333333333
P蒼天の拳 天刻 GEA,P,サミー,2021-07-14,2021-09-22,11,20707.272727272728,40006.36363636364,3309.4545454545455
P真・暴れん坊将軍 双撃 FMG,P,藤商事,2021-08-11,2021-09-22,7,17051.428571428572,31413.85714285714,4945.0
PAナムココレクション 89ver.,P,メーシー,2021-09-15,2021-09-22,2,15405.0,18446.5,8038.0
P火曜サスペンス劇場3 最後の推理 GFC,P,サミー,2021-08-11,2021-09-15,6,18763.333333333332,34878.833333333336,6087.666666666667
Pコードギアス 反逆のルルーシュ bR,P,ビスティ,2021-01-13,2021-09-08,33,15891.212121212122,29574.21212121212,5410.606060606061
P緋弾のアリア～緋弾覚醒編～ FVA,P,藤商事,2021-03-31,2021-09-08,24,19920.833333333332,30949.083333333332,5991.375
P織田信奈の野望 全国版 MGa,P,西陣,2021-05-19,2021-09-08,17,17289.41176470588,31438.529411764706,5870.294117647059
P戦国乙女6 暁の関ヶ原 甘デジ,P,アムテックス,2021-06-16,2021-09-08,9,17311.11111111111,21973.222222222223,2931.6666666666665
Pぱちんこ GANTZ極 M3,P,オッケー．,2021-04-14,2021-09-01,21,16523.333333333332,35528.04761904762,6670.952380952381
P巨人の星 一球入魂 3000,P,サンセイR&D,2021-07-14,2021-08-25,7,18027.14285714286,37190.71428571428,5885.0
Pめぞん一刻～Wedding Story～ H1YX1,P,平和,2021-07-28,2021-08-25,5,23380.0,40995.6,7350.8
PAひぐらしのなく頃に～囁～ AD-FR,P,大一商会,2021-07-28,2021-08-25,4,13150.0,22459.5,4843.75
P中森明菜・歌姫伝説 THE BEST LEGEND4 LM-T,P,大一商会,2021-04-14,2021-08-18,19,16438.947368421053,28927.263157894737,4955.631578947368
Pビビッドレッド・オペレーション M-K YT599,P,ニューギン,2021-06-16,2021-08-11,9,17894.444444444445,29256.0,3916.8888888888887
PぱちんこGANTZ:2 Sweet ばーじょん,P,オッケー．,2021-03-17,2021-08-04,21,19833.809523809523,28667.380952380954,4411.0
キュインぱちんこ P南国育ち デカパトver. 甘デジ,P,アムテックス,2021-03-03,2021-08-04,17,17940.58823529412,22047.29411764706,4202.176470588235
Pガールズ＆パンツァー 劇場版 L9YU3Y,P,平和,2021-05-19,2021-08-04,12,17716.666666666668,34188.583333333336,5017.333333333333
P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,P,高尾,2021-06-23,2021-08-04,7,14241.42857142857,28008.85714285714,5580.285714285715
P天龍∞2 V,P,マルホン,2021-06-23,2021-08-04,7,15837.142857142857,30310.14285714286,6516.428571428572
Pとある魔術の禁書目録 JUA,P,JFJ,2020-11-11,2021-07-28,32,21455.625,40549.96875,4647.625
P地獄少女 きくりのお祭りLIVE FWA,P,藤商事,2021-05-19,2021-07-28,11,17235.454545454544,22496.090909090908,5135.727272727273
Pぱちんこ戦国コレクション LU,P,コナミ,2021-03-31,2021-07-21,16,17415.625,25380.8125,4310.125
Pぱちんこ ウルトラマンタロウ2,P,オッケー．,2021-04-28,2021-07-21,13,18608.46153846154,41498.46153846154,6143.923076923077
P甲鉄城のカバネリ 319 覚醒Ver.,P,サミー,2021-04-14,2021-07-14,11,16440.0,34377.36363636364,7445.181818181818
PA SUPER 電役ナナシーSPECIAL 3VV,P,豊丸,2021-06-16,2021-07-07,4,15577.5,16677.5,6376.75
P野生の王国GO M-T YT800,P,ニューギン,2021-03-03,2021-06-30,18,13928.333333333334,23215.222222222223,4957.833333333333
P花の慶次～蓮 M-V YT550,P,ニューギン,2021-05-19,2021-06-23,6,17005.0,30752.833333333332,3814.3333333333335
PAぱちんこAKB48桜 LIGHTver.,P,京楽産業．,2021-03-17,2021-06-09,13,18908.46153846154,32359.153846153848,6178.7692307692305
"パチスロ Wake Up, Girls! Seven Memories",P,カルミナ,2021-05-19,2021-06-09,4,7980.25,27069.75,3662.75
Pガールフレンド(仮) M2-K YT500,P,ニューギン,2021-04-14,2021-06-02,8,16945.0,27867.125,6034.25
P <物語>シリーズ セカンドシーズン GEE,P,サミー,2021-02-17,2021-05-26,15,20864.666666666668,38294.4,6420.533333333334
P JAWS3 SHARK PANIC -深淵- H1AZ5Y,P,平和,2021-02-17,2021-05-26,15,16682.0,34414.2,5094.933333333333
PAリング バースデイ 呪いの始まり FWC,P,藤商事,2021-04-28,2021-05-26,5,16158.0,22246.2,2933.0
PパトラッシュV GREEN,P,SANKYO,2021-03-17,2021-05-19,10,16010.0,32437.0,6872.6
CR真・花の慶次 L6-K,P,ニューギン,2019-09-04,2021-05-12,44,11117.045454545454,19537.0,3758.409090909091
P戦国乙女6 暁の関ヶ原 M2AZ1Y,P,アムテックス,2020-10-14,2021-05-12,26,22646.53846153846,38201.653846153844,4758.2307692307695
Pジューシーハニー3 MGY2,P,サンセイR&D,2021-02-17,2021-05-12,13,16604.615384615383,29418.0,5192.461538461538
Pワイルドロデオ 6750だぜぇ S2,P,豊丸,2021-03-17,2021-05-12,9,9315.555555555555,18458.666666666668,6538.333333333333
PパトラッシュV RED,P,SANKYO,2021-03-17,2021-05-12,8,17687.5,35190.375,6109.875
Pスーパーコンビ α7500,P,SANKYO,2021-01-20,2021-05-05,15,11990.0,24094.066666666666,7095.8
Pキュインぱちんこ ピンク・レディー しんぷる,P,アムテックス,2021-04-14,2021-05-05,4,20517.5,33824.0,3807.25
CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,P,三洋,2019-09-04,2021-04-28,74,12121.081081081082,25366.716216216217,5219.2972972972975
P新世紀エヴァンゲリオン 決戦 ～真紅～ W,P,ビスティ,2020-10-14,2021-04-28,27,12269.25925925926,23388.185185185186,4595.851851851852
Pバーストエンジェル3 199Ver,P,豊丸,2021-03-31,2021-04-28,5,17086.0,26841.6,6427.6
P笑ゥせぇるすまん 最後の忠告 -今日のお客様はあなたです- MPY2,P,サンセイR&D,2021-03-17,2021-04-21,6,17691.666666666668,30012.5,6982.5
CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,P,三洋,2019-09-04,2021-04-14,74,14417.297297297297,22855.87837837838,3302.8783783783783
P戦国†恋姫 Vチャージver JCC,P,藤商事,2021-03-10,2021-04-14,6,19873.333333333332,33214.333333333336,6853.166666666667
CRA祭りだ!サブちゃん,P,アムテックス,2019-09-04,2021-04-07,75,16108.0,10011.76,2049.826666666667
PA花の慶次～蓮 N-V,P,ニューギン,2021-02-03,2021-04-07,10,16966.0,23611.9,4042.2
デジハネPA交響詩篇エウレカセブン HI-EVOLUTION ZERO,P,サミー,2021-02-03,2021-04-07,10,18151.0,27518.4,4602.7
CR緋弾のアリアⅡ FPM,P,藤商事,2020-07-22,2021-04-07,9,9924.444444444445,17810.11111111111,3819.222222222222
P FAIRY TAIL 2 JQD,P,藤商事,2021-02-10,2021-04-07,9,21407.777777777777,38149.22222222222,6617.444444444444
Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOUR,P,SANKYO,2021-02-17,2021-04-07,8,19388.75,33626.25,5645.125
Pフィーバー戦姫絶唱シンフォギア LIGHT ver. 遊タイム付,P,SANKYO,2021-03-17,2021-04-07,4,14007.5,20783.0,3511.5
P真シャカRUSH G,P,マルホン,2021-02-03,2021-03-31,9,13704.444444444445,25485.555555555555,9747.111111111111
Pひぐらしのなく頃に～瞬～ AM-S,P,大一商会,2021-02-17,2021-03-24,6,16691.666666666668,33580.333333333336,6354.0
P真・北斗無双 第3章 SFJ,P,サミー,2020-12-23,2021-03-17,13,17452.30769230769,33959.61538461538,5118.307692307692
Pフィーバーゴルゴ13 疾風Ver.,P,SANKYO,2020-11-11,2021-03-10,18,14137.777777777777,28782.277777777777,5205.555555555556
P義風堂々!!～兼続と慶次～ N-X,P,ニューギン,2020-11-11,2021-03-10,18,12105.555555555555,18962.277777777777,3827.1111111111113
P乗物娘 WITH CYBERJAPAN(R) DANCERS M5-K1,P,ニューギン,2020-11-25,2021-03-10,15,14616.0,21899.866666666665,4770.666666666667
Pパイレーツオブダイナマイトキング AG-JJJS,P,ディ・ライト,2020-12-23,2021-03-10,12,15756.666666666666,33156.666666666664,7491.5
P春一番～恋絵巻～ 199ver.,P,西陣,2021-01-20,2021-03-10,8,14942.5,20680.375,4958.75
P真 黄門ちゃま 9YU1Y,P,平和,2021-01-20,2021-03-10,8,17807.5,24498.5,3959.0
P弾球黙示録カイジ沼4 ざわ・・・Ver.,P,高尾,2021-01-20,2021-03-10,7,10771.42857142857,15091.714285714286,3821.285714285714
P Re:ゼロから始める異世界生活,P,大都技研,2021-01-20,2021-03-03,7,21068.571428571428,35784.857142857145,7910.857142857143
PA緋弾のアリアⅢ FW設定付,P,藤商事,2021-01-20,2021-03-03,7,13828.57142857143,20735.714285714286,6054.142857142857
CRA銀河鉄道999 99ver.,P,平和,2020-02-19,2021-02-24,29,10292.758620689656,12386.413793103447,2707.8275862068967
Pクイーンズブレイド3 ナナエルVer.,P,高尾,2020-09-23,2021-02-24,20,10741.5,15643.7,4021.15
ぱちんこCR聖戦士ダンバイン EWNB,P,サミー,2019-09-04,2021-02-17,69,16909.130434782608,34549.42028985507,7645.028985507246
Pぱちんこ冬のソナタForever M2,P,京楽産業．,2021-01-04,2021-02-17,8,17051.25,29988.5,3785.625
CRリング 運命の日 FPWZ,P,藤商事,2019-09-11,2021-02-10,36,10771.944444444445,13597.027777777777,3036.3888888888887
Pアナザーゴッドポセイドン-怒濤の神撃- MH,P,メーシー,2021-01-20,2021-02-10,4,16842.5,34832.25,6752.5
Pキャプテン翼 石崎バージョン,P,サンセイR&D,2021-01-20,2021-02-10,4,18980.0,26043.0,4711.5
Pモモキュンソード MC,P,西陣,2020-07-15,2021-02-03,29,15481.724137931034,30568.41379310345,6115.9655172413795
Pぱちんこ劇場版魔法少女まどか☆マギカ キュウべえver.,P,京楽産業．,2020-11-11,2021-02-03,13,14455.384615384615,22010.53846153846,3443.4615384615386
Pパチンコ閃乱カグラ2 胸躍る199Ver.,P,高尾,2021-01-04,2021-02-03,6,19060.0,37432.833333333336,6908.333333333333
PA貞子vs伽椰子 頂上決戦 FWA,P,藤商事,2021-01-20,2021-02-03,3,14780.0,23974.666666666668,2299.0
Lucky 海物語,P,三洋,2021-01-20,2021-01-27,2,6923.0,15827.5,3234.0
CR 009 RE:CYBORG S2R-K,P,ニューギン,2019-09-04,2021-01-20,67,13242.686567164179,24701.31343283582,4983.6567164179105
CR黄門ちゃま～神盛JUDGEMENT～ L9BZ6,P,平和,2019-09-11,2021-01-20,59,11301.864406779661,17654.28813559322,3427.5423728813557
CR黄門ちゃま 超寿 日本漫遊2700km 199ver.,P,平和,2019-10-02,2021-01-20,50,10801.6,19302.52,3724.3
