machine_id,machine_name,first_seen_date,last_seen_date,data_count,best_cert_machine_name,certification_date,similarity,judge,final_machine_name,memo
1213,Lスマート沖スロ スターハナハナ,2025-01-29,2025-09-10,22,Lスマート沖スロ スターハナハナ,,1.0,ほぼ一致,,
1047,Lスマート沖スロ ドラゴンハナハナ～閃光～,2024-03-27,2025-09-10,51,Lスマート沖スロ ドラゴンハナハナ～閃光～,,1.0,ほぼ一致,,
1175,Lスマート沖スロ 超華祭,2024-11-27,2024-12-11,3,Lスマート沖スロ 超華祭,,1.0,ほぼ一致,,
1160,Lスロット Re:ゼロから始める異世界生活 season2,2024-10-30,2025-09-10,11,Lスロット Re:ゼロから始める異世界生活 season2,,1.0,ほぼ一致,,
880,Lスロット ソードアート・オンライン,2023-05-24,2026-06-17,48,Lスロット ソードアート・オンライン,,1.0,ほぼ一致,,
1491,Lスロット ソードアート・オンラインⅡ,2026-06-17,2026-06-24,2,Lスロット ソードアート・オンラインⅡ,,1.0,ほぼ一致,,
1108,Lスロット ゾンビランドサガ,2024-07-31,2026-05-06,28,Lスロット ゾンビランドサガ,,1.0,ほぼ一致,,
1018,Lスロット 冴えない彼女の育てかた,2024-02-14,2024-02-21,2,Lスロット 冴えない彼女の育てかた,,1.0,ほぼ一致,,
1194,Lスーパービンゴネオ(2024年),2024-12-25,2026-04-29,35,Lスーパービンゴネオ(2024年),,1.0,ほぼ一致,,
1478,Lタクトオーパス デスティニー,2026-05-20,2026-06-24,6,Lタクトオーパス デスティニー,,1.0,ほぼ一致,,
1176,Lダブルアタック2 withOZS-1000＆RAPHAEL,2024-11-27,2024-12-04,2,Lダブルアタック2 withOZS-1000＆RAPHAEL,,1.0,ほぼ一致,,
1032,Lチバリヨ2,2024-03-13,2026-06-24,115,Lチバリヨ2,,1.0,ほぼ一致,,
1200,Lチバリヨ2プラス,2025-01-15,2026-05-27,29,Lチバリヨ2プラス,,1.0,ほぼ一致,,
797,Lバキ 強くなりたくば喰らえ!!!,2022-11-30,2023-06-28,24,Lバキ 強くなりたくば喰らえ!!!,,1.0,ほぼ一致,,
1164,Lバンドリ!,2024-11-13,2026-03-25,9,Lバンドリ!,,1.0,ほぼ一致,,
1394,Lバーニングエクスプレス,2025-12-10,2026-01-14,5,Lバーニングエクスプレス,,1.0,ほぼ一致,,
1225,Lパチスロ ありふれた職業で世界最強,2025-02-12,2025-09-10,13,Lパチスロ ありふれた職業で世界最強,,1.0,ほぼ一致,,
1127,Lパチスロ かぐや様は告らせたい,2024-09-11,2026-05-06,82,Lパチスロ かぐや様は告らせたい,,1.0,ほぼ一致,,
906,Lパチスロ からくりサーカス,2023-07-12,2025-10-29,115,Lパチスロ からくりサーカス,,1.0,ほぼ一致,,
977,Lパチスロ ケンガンアシュラ,2023-11-29,2023-12-20,4,Lパチスロ ケンガンアシュラ,,1.0,ほぼ一致,,
1214,Lパチスロ シン・エヴァンゲリオン,2025-01-29,2025-09-10,7,Lパチスロ シン・エヴァンゲリオン,,1.0,ほぼ一致,,
1195,Lパチスロ ダンベル何キロ持てる?,2024-12-25,2025-09-10,10,Lパチスロ ダンベル何キロ持てる?,,1.0,ほぼ一致,,
1000,Lパチスロ マクロスフロンティア4,2024-01-17,2025-09-10,18,Lパチスロ マクロスフロンティア4,,1.0,ほぼ一致,,
1098,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,2024-07-17,2025-09-10,15,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,,1.0,ほぼ一致,,
1274,Lパチスロ 機動戦士ガンダムSEED,2025-05-14,2025-09-10,6,Lパチスロ 機動戦士ガンダムSEED,,1.0,ほぼ一致,,
1471,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2026-04-29,2026-05-20,4,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,,1.0,ほぼ一致,,
1073,Lパチスロ 炎炎ノ消防隊(2024年),2024-05-15,2025-09-10,36,Lパチスロ 炎炎ノ消防隊(2024年),,1.0,ほぼ一致,,
1430,Lパチスロ 炎炎ノ消防隊2,2026-02-11,2026-06-24,20,Lパチスロ 炎炎ノ消防隊2,,1.0,ほぼ一致,,
1328,Lパチスロ 転生したら剣でした,2025-08-13,2025-10-22,10,Lパチスロ 転生したら剣でした,,1.0,ほぼ一致,,
798,Lパチスロ 革命機ヴァルヴレイヴ,2022-11-30,2025-11-12,132,Lパチスロ 革命機ヴァルヴレイヴ,,1.0,ほぼ一致,,
1376,Lパチスロ 革命機ヴァルヴレイヴ2,2025-11-12,2026-06-24,28,Lパチスロ 革命機ヴァルヴレイヴ2,,1.0,ほぼ一致,,
1431,Lパチスロうみねこのなく頃に2,2026-02-11,2026-06-24,20,Lパチスロうみねこのなく頃に2,,1.0,ほぼ一致,,
1019,Lパチスロガールズ＆パンツァー 最終章,2024-02-14,2025-12-03,21,Lパチスロガールズ＆パンツァー 最終章,,1.0,ほぼ一致,,
1128,Lパチスロ閃乱カグラ2 SHINOVI MASTER,2024-09-11,2025-09-10,23,Lパチスロ閃乱カグラ2 SHINOVI MASTER,,1.0,ほぼ一致,,
1395,Lプリズムナナ(2025年),2025-12-10,2026-06-17,26,Lプリズムナナ(2025年),,1.0,ほぼ一致,,
983,Lマジカルハロウィン8,2023-12-13,2025-09-10,37,Lマジカルハロウィン8,,1.0,ほぼ一致,,
984,Lラブ嬢3～Wご指名はいかがですか?～,2023-12-13,2026-06-17,74,Lラブ嬢3～Wご指名はいかがですか?～,,1.0,ほぼ一致,,
1181,Lルパン三世 大航海者の秘宝,2024-12-11,2025-09-10,18,Lルパン三世 大航海者の秘宝,,1.0,ほぼ一致,,
1115,Lワンパンマン,2024-08-21,2024-10-02,7,Lワンパンマン,,1.0,ほぼ一致,,
1215,L七つの魔剣が支配する,2025-01-29,2026-04-01,42,L七つの魔剣が支配する,,1.0,ほぼ一致,,
870,L主役は銭形4,2023-05-17,2025-09-10,61,L主役は銭形4,,1.0,ほぼ一致,,
1361,L主役は銭形5,2025-10-16,2026-02-25,18,L主役は銭形5,,1.0,ほぼ一致,,
1151,L今日から俺は!! パチスロ編,2024-10-16,2025-09-10,15,L今日から俺は!! パチスロ編,,1.0,ほぼ一致,,
1033,L南国育ち(2024年),2024-03-13,2025-09-10,23,L南国育ち(2024年),,1.0,ほぼ一致,,
1267,L吉宗(2025年),2025-04-30,2026-02-04,38,L吉宗(2025年),,1.0,ほぼ一致,,
1001,L吉宗RISING,2024-01-17,2024-03-20,10,L吉宗RISING,,1.0,ほぼ一致,,
1329,L咲-Saki- 頂上決戦,2025-08-13,2025-10-01,8,L咲-Saki- 頂上決戦,,1.0,ほぼ一致,,
1241,L回胴黙示録カイジ 狂宴,2025-03-12,2025-09-10,14,L回胴黙示録カイジ 狂宴,,1.0,ほぼ一致,,
969,L大工の源さん 超夢源,2023-11-22,2024-01-10,8,L大工の源さん 超夢源,,1.0,ほぼ一致,,
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,2025-03-12,2026-06-03,56,L少女☆歌劇 レヴュースタァライト -The SLOT-,,1.0,ほぼ一致,,
1216,L島娘(2025年),2025-01-29,2025-09-10,11,L島娘(2025年),,1.0,ほぼ一致,,
1048,L忍魂参 ～奥義皆伝ノ章～,2024-03-27,2025-09-10,19,L忍魂参 ～奥義皆伝ノ章～,,1.0,ほぼ一致,,
946,L戦国コレクション5超極楽LOOP,2023-09-27,2025-09-10,53,L戦国コレクション5超極楽LOOP,,1.0,ほぼ一致,,
938,L戦国乙女4 戦乱に閃く炯眼の軍師,2023-09-13,2026-06-17,98,L戦国乙女4 戦乱に閃く炯眼の軍師,,1.0,ほぼ一致,,
1492,L戦国乙女5 業火を穿つ宿焔の双刃,2026-06-17,2026-06-24,2,L戦国乙女5 業火を穿つ宿焔の双刃,,1.0,ほぼ一致,,
1062,L押忍!番長4,2024-05-01,2025-09-10,28,L押忍!番長4,,1.0,ほぼ一致,,
1182,L桃太郎電鉄 ～パチスロも定番!～,2024-12-11,2025-09-10,11,L桃太郎電鉄 ～パチスロも定番!～,,1.0,ほぼ一致,,
1461,L真打 吉宗,2026-04-15,2026-06-24,11,L真打 吉宗,,1.0,ほぼ一致,,
1432,L範馬刃牙,2026-02-11,2026-04-01,8,L範馬刃牙,,1.0,ほぼ一致,,
1084,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,2024-06-12,2026-06-03,26,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,,1.0,ほぼ一致,,
985,L花の慶次～佐渡攻めの章～,2023-12-13,2024-07-24,29,L花の慶次～佐渡攻めの章～,,1.0,ほぼ一致,,
1287,L花笠,2025-05-28,2025-09-10,5,L花笠,,1.0,ほぼ一致,,
1462,L虚構推理,2026-04-15,2026-06-24,11,L虚構推理,,1.0,ほぼ一致,,
1109,L賞金首Angel,2024-07-31,2024-08-06,2,L賞金首Angel,,1.0,ほぼ一致,,
1396,L銀河英雄伝説 Die Neue These,2025-12-10,2026-02-04,8,L銀河英雄伝説 Die Neue These,,1.0,ほぼ一致,,
926,L防空少女ラブキューレ2～極限の共鳴～,2023-08-16,2023-12-06,14,L防空少女ラブキューレ2～極限の共鳴～,,1.0,ほぼ一致,,
947,L麻雀格闘倶楽部 覚醒,2023-09-27,2025-09-10,67,L麻雀格闘倶楽部 覚醒,,1.0,ほぼ一致,,
1268,L麻雀物語(2025年),2025-04-30,2025-09-10,12,L麻雀物語(2025年),,1.0,ほぼ一致,,
27,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,2019-09-04,2019-09-25,4,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,,1.0,ほぼ一致,,
851,P 009 RE:CYBORG ACCELERATOR EDITION 99ver.,2023-03-29,2026-06-24,162,P 009 RE:CYBORG ACCELERATOR EDITION 99ver.,,1.0,ほぼ一致,,
576,P 009 RE:CYBORG ACCELERATOR EDITION M4-K,2021-11-17,2026-06-10,141,P 009 RE:CYBORG ACCELERATOR EDITION M4-K,,1.0,ほぼ一致,,
283,P 10カウントチャージ 絶狼,2020-04-30,2020-09-16,18,P 10カウントチャージ 絶狼,,1.0,ほぼ一致,,
425,P <物語>シリーズ セカンドシーズン GEE,2021-02-17,2021-05-26,15,P <物語>シリーズ セカンドシーズン GEE,,1.0,ほぼ一致,,
741,P ANOTHER WILD RODEO～スギちゃんっス～ ST2,2022-08-17,2022-08-24,2,P ANOTHER WILD RODEO～スギちゃんっス～ ST2,,1.0,ほぼ一致,,
1002,P CYBORG009 RULE OF SACRIFICE S3-K,2024-01-17,2024-04-03,12,P CYBORG009 RULE OF SACRIFICE S3-K,,1.0,ほぼ一致,,
1152,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,2024-10-16,2024-12-04,8,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,,1.0,ほぼ一致,,
507,P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,2021-06-23,2021-08-04,7,P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,,1.0,ほぼ一致,,
537,P DD北斗の拳2 ついでに愛を取り戻せ!! ラオウ199Ver.,2021-08-25,2022-01-12,19,P DD北斗の拳2 ついでに愛を取り戻せ!! ラオウ199Ver.,,1.0,ほぼ一致,,
1141,P DD北斗の拳3 V1C,2024-09-25,2024-10-09,3,P DD北斗の拳3 V1C,,1.0,ほぼ一致,,
1297,P DD北斗の拳3 百突99ver.,2025-06-11,2025-07-23,6,P DD北斗の拳3 百突99ver.,,1.0,ほぼ一致,,
423,P FAIRY TAIL 2 JQD,2021-02-10,2021-04-07,9,P FAIRY TAIL 2 JQD,,1.0,ほぼ一致,,
1243,P FAIRY TAIL 89Ver.,2025-03-12,2025-11-05,27,P FAIRY TAIL 89Ver.,,1.0,ほぼ一致,,
1063,P FAIRY TAIL これが七炎竜の力だ FSA,2024-05-01,2024-09-04,18,P FAIRY TAIL これが七炎竜の力だ FSA,,1.0,ほぼ一致,,
1347,P FAIRY TAIL 超一夜Ver.,2025-09-17,2025-11-12,8,P FAIRY TAIL 超一夜Ver.,,1.0,ほぼ一致,,
1055,P GANTZ覚醒 SWEET2000,2024-04-17,2024-05-22,6,P GANTZ覚醒 SWEET2000,,1.0,ほぼ一致,,
927,P GO!GO!マリン 3000 HCD,2023-08-16,2024-01-17,22,P GO!GO!マリン 3000 HCD,,1.0,ほぼ一致,,
784,P GO!GO!マリン 超連撃BATTLE JTD,2022-11-16,2023-02-08,13,P GO!GO!マリン 超連撃BATTLE JTD,,1.0,ほぼ一致,,
859,P GO!GO!郷 comeback stage M3-X,2023-04-12,2023-05-10,4,P GO!GO!郷 comeback stage M3-X,,1.0,ほぼ一致,,
1074,P GO!GO!郷 革命の5 M4-VLT,2024-05-15,2024-06-12,5,P GO!GO!郷 革命の5 M4-VLT,,1.0,ほぼ一致,,
577,P GOD EATER 究極一閃 MA,2021-11-17,2022-05-11,19,P GOD EATER 究極一閃 MA,,1.0,ほぼ一致,,
235,P GOD EATER-ブラッドの覚醒- アマデジ神撃90VER,2020-02-26,2020-04-15,8,P GOD EATER-ブラッドの覚醒- アマデジ神撃90VER,,1.0,ほぼ一致,,
272,P GⅠDREAMROAD MH,2020-04-15,2020-06-03,3,P GⅠDREAMROAD MH,,1.0,ほぼ一致,,
586,P J-RUSH5 HSJ-S,2021-12-01,2024-02-14,15,P J-RUSH5 HSJ-S,,1.0,ほぼ一致,,
587,P J-RUSH5 RSJ-S,2021-12-01,2023-11-01,5,P J-RUSH5 RSJ-S,,1.0,ほぼ一致,,
426,P JAWS3 SHARK PANIC -深淵- H1AZ5Y,2021-02-17,2021-05-26,15,P JAWS3 SHARK PANIC -深淵- H1AZ5Y,,1.0,ほぼ一致,,
568,P JAWS3 SHARK PANIC -深淵- LIGHT,2021-10-27,2021-12-08,6,P JAWS3 SHARK PANIC -深淵- LIGHT,,1.0,ほぼ一致,,
511,P NEW TOKIO ハカマタイプ,2021-07-07,2026-06-24,184,P NEW TOKIO ハカマタイプ,,1.0,ほぼ一致,,
351,P ROAD TO EDEN GED,2020-09-30,2020-10-28,5,P ROAD TO EDEN GED,,1.0,ほぼ一致,,
402,P Re:ゼロから始める異世界生活,2021-01-20,2021-03-03,7,P Re:ゼロから始める異世界生活,,1.0,ほぼ一致,,
1444,P Re:ゼロから始める異世界生活 season2 129ver.,2026-03-11,2026-06-24,16,P Re:ゼロから始める異世界生活 season2 129ver.,,1.0,ほぼ一致,,
1445,P Re:ゼロから始める異世界生活 season2 249ver.,2026-03-11,2026-06-03,12,P Re:ゼロから始める異世界生活 season2 249ver.,,1.0,ほぼ一致,,
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,2025-11-12,2026-03-04,16,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,,1.0,ほぼ一致,,
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,2025-11-12,2026-02-04,12,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,,1.0,ほぼ一致,,
615,P Re:ゼロから始める異世界生活 鬼がかりver.,2022-01-19,2025-02-05,139,P Re:ゼロから始める異世界生活 鬼がかりver.,,1.0,ほぼ一致,,
1196,P STEINS；GATE 0 L2-K,2024-12-25,2025-03-05,10,P STEINS；GATE 0 L2-K,,1.0,ほぼ一致,,
865,P TENRYU 7 R1,2023-04-26,2023-05-10,2,P TENRYU 7 R1,,1.0,ほぼ一致,,
807,P TIGER & BUNNY ～完全無欠WILDスペック～,2022-12-28,2023-01-25,5,P TIGER & BUNNY ～完全無欠WILDスペック～,,1.0,ほぼ一致,,
134,P TOKIO BLACK 4500V1,2019-10-16,2020-04-15,17,P TOKIO BLACK 4500V1,,1.0,ほぼ一致,,
1275,P ToLOVEるダークネス 100ver.,2025-05-14,2025-06-11,5,P ToLOVEるダークネス 100ver.,,1.0,ほぼ一致,,
1183,P ToLOVEるダークネス 199ver.,2024-12-11,2025-02-05,8,P ToLOVEるダークネス 199ver.,,1.0,ほぼ一致,,
1085,P ToLOVEるダークネス H1YZ5,2024-06-12,2024-12-04,24,P ToLOVEるダークネス H1YZ5,,1.0,ほぼ一致,,
135,P ayumi hamasaki ～LIVE in CASINO～ KG-F,2019-10-16,2019-11-13,5,P ayumi hamasaki ～LIVE in CASINO～ KG-F,,1.0,ほぼ一致,,
136,P ayumi hamasaki ～LIVE in CASINO～ KG-JJF,2019-10-16,2019-11-13,5,P ayumi hamasaki ～LIVE in CASINO～ KG-JJF,,1.0,ほぼ一致,,
842,P sin 七つの大罪 X-TREME V1K,2023-03-15,2023-06-07,11,P sin 七つの大罪 X-TREME V1K,,1.0,ほぼ一致,,
1049,P sin 七つの大罪 強甘 2400Ver.,2024-03-27,2024-08-28,20,P sin 七つの大罪 強甘 2400Ver.,,1.0,ほぼ一致,,
635,P yes!高須クリニック 超整形BLACK ver.,2022-02-16,2022-08-10,25,P yes!高須クリニック 超整形BLACK ver.,,1.0,ほぼ一致,,
890,P yes!高須クリニック青天 はじまりは4500,2023-06-14,2023-07-05,4,P yes!高須クリニック青天 はじまりは4500,,1.0,ほぼ一致,,
1379,P いくさの子 戦極最強 ドデカ199ver.,2025-11-12,2025-12-03,4,P いくさの子 戦極最強 ドデカ199ver.,,1.0,ほぼ一致,,
1177,P にゃんこ大戦争 多様性のネコ M4,2024-11-27,2025-07-30,33,P にゃんこ大戦争 多様性のネコ M4,,1.0,ほぼ一致,,
1463,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,2026-04-15,2026-06-17,10,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,,1.0,ほぼ一致,,
636,P ひぐらしのなく頃に～彩～ FM-N,2022-02-16,2022-03-30,7,P ひぐらしのなく頃に～彩～ FM-N,,1.0,ほぼ一致,,
1348,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,2025-09-17,2026-06-03,36,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,,1.0,ほぼ一致,,
1137,P アズールレーン THE ANIMATION 異次元トリガー M4,2024-09-18,2025-05-07,22,P アズールレーン THE ANIMATION 異次元トリガー M4,,1.0,ほぼ一致,,
1464,P ウルトラマンメビウス デカヘソ319,2026-04-15,2026-05-13,5,P ウルトラマンメビウス デカヘソ319,,1.0,ほぼ一致,,
1184,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,2024-12-11,2025-02-05,8,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,,1.0,ほぼ一致,,
1413,P ゴジラ対エヴァンゲリオン2 超デカシルバー,2026-01-14,2026-02-25,7,P ゴジラ対エヴァンゲリオン2 超デカシルバー,,1.0,ほぼ一致,,
1250,P モモキュンソード 速撃3000+,2025-03-26,2025-05-07,7,P モモキュンソード 速撃3000+,,1.0,ほぼ一致,,
1454,P モモキュンソード 速撃99ver.,2026-03-25,2026-05-13,8,P モモキュンソード 速撃99ver.,,1.0,ほぼ一致,,
1244,P リングにかけろ1 L5-S,2025-03-12,2025-03-26,3,P リングにかけろ1 L5-S,,1.0,ほぼ一致,,
1245,P 俺の妹がこんなに可愛いわけがない。 M3,2025-03-12,2025-04-02,4,P 俺の妹がこんなに可愛いわけがない。 M3,,1.0,ほぼ一致,,
1441,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,2026-03-04,2026-03-25,2,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,,1.0,ほぼ一致,,
1226,P 冬のソナタ My Memory M7,2025-02-12,2025-03-26,7,P 冬のソナタ My Memory M7,,1.0,ほぼ一致,,
1362,P 冬のソナタ My Memory SWEET Version,2025-10-16,2025-11-05,4,P 冬のソナタ My Memory SWEET Version,,1.0,ほぼ一致,,
1153,P 宇宙戦艦ヤマト2202 超波動 G,2024-10-16,2024-11-06,4,P 宇宙戦艦ヤマト2202 超波動 G,,1.0,ほぼ一致,,
1276,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,2025-05-14,2025-06-04,4,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,,1.0,ほぼ一致,,
1138,P 新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,2024-09-18,2025-10-01,35,P 新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,,1.0,ほぼ一致,,
1489,P 犬夜叉3.0 大入り 甘SPEC,2026-06-03,2026-06-24,4,P 犬夜叉3.0 大入り 甘SPEC,,1.0,ほぼ一致,,
1139,P 百花繚乱 ご奉仕129ver.,2024-09-18,2024-12-04,9,P 百花繚乱 ご奉仕129ver.,,1.0,ほぼ一致,,
1277,P 織田信奈の野望 下剋上 V1D,2025-05-14,2025-07-09,7,P 織田信奈の野望 下剋上 V1D,,1.0,ほぼ一致,,
1140,P 魔法少女まどか☆マギカ3 LM3,2024-09-18,2025-08-13,46,P 魔法少女まどか☆マギカ3 LM3,,1.0,ほぼ一致,,
1493,P 魔法少女まどか☆マギカ3 キュゥべえver.,2026-06-17,2026-06-24,2,P 魔法少女まどか☆マギカ3 キュゥべえver.,,1.0,ほぼ一致,,
785,P10カウントチャージ 絶狼 神撃135Ver.,2022-11-16,2022-11-24,2,P10カウントチャージ 絶狼 神撃135Ver.,,1.0,ほぼ一致,,
177,P13日の金曜日 ZB,2019-12-11,2020-01-29,7,P13日の金曜日 ZB,,1.0,ほぼ一致,,
258,PA CYBORG009 CALL OF JUSTICE N-X1,2020-03-25,2020-06-03,6,PA CYBORG009 CALL OF JUSTICE N-X1,,1.0,ほぼ一致,,
1312,PA CYBORG009 RULE OF SACRIFICE LT99Ver,2025-07-16,2025-09-10,8,PA CYBORG009 RULE OF SACRIFICE LT99Ver,,1.0,ほぼ一致,,
553,PA FAIRY TAIL 2 JWA,2021-09-29,2021-10-20,4,PA FAIRY TAIL 2 JWA,,1.0,ほぼ一致,,
1028,PA GO!GO!郷 comeback stage 77ver.,2024-02-28,2024-04-17,8,PA GO!GO!郷 comeback stage 77ver.,,1.0,ほぼ一致,,
496,PA SUPER 電役ナナシーSPECIAL 3VV,2021-06-16,2021-07-07,4,PA SUPER 電役ナナシーSPECIAL 3VV,,1.0,ほぼ一致,,
303,PAうる星やつら～ラムのLoveSong～ N-K,2020-06-03,2020-07-29,10,PAうる星やつら～ラムのLoveSong～ N-K,,1.0,ほぼ一致,,
1110,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,2024-07-31,2024-09-04,5,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,,1.0,ほぼ一致,,
244,PAでかちりラッシュ AE,2020-03-11,2020-03-25,3,PAでかちりラッシュ AE,,1.0,ほぼ一致,,
751,PAぱちんこ キン肉マン3 キン肉星王位争奪編 特盛ミートくんver.,2022-09-14,2022-12-07,11,PAぱちんこ キン肉マン3 キン肉星王位争奪編 特盛ミートくんver.,,1.0,ほぼ一致,,
1349,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,2025-09-17,2025-10-16,4,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,,1.0,ほぼ一致,,
333,PAぱちんこ 新・必殺仕置人 TURBO A8,2020-08-12,2020-10-28,12,PAぱちんこ 新・必殺仕置人 TURBO A8,,1.0,ほぼ一致,,
441,PAぱちんこAKB48桜 LIGHTver.,2021-03-17,2021-06-09,13,PAぱちんこAKB48桜 LIGHTver.,,1.0,ほぼ一致,,
558,PAぱちんこウルトラ6兄弟 Light Version,2021-10-13,2021-11-10,5,PAぱちんこウルトラ6兄弟 Light Version,,1.0,ほぼ一致,,
103,PAぱちんこウルトラセブン2 Light ver.,2019-09-11,2019-11-06,9,PAぱちんこウルトラセブン2 Light ver.,,1.0,ほぼ一致,,
326,PAぱちんこガラスの仮面 89ver.,2020-07-29,2020-08-12,3,PAぱちんこガラスの仮面 89ver.,,1.0,ほぼ一致,,
541,PAぱちんこ冬のソナタ SWEET W HAPPY Version,2021-09-15,2021-10-06,4,PAぱちんこ冬のソナタ SWEET W HAPPY Version,,1.0,ほぼ一致,,
207,PAぱちんこ新鬼武者 狂鬼乱舞 Light ver.,2020-01-15,2020-04-30,15,PAぱちんこ新鬼武者 狂鬼乱舞 Light ver.,,1.0,ほぼ一致,,
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,2025-03-26,2025-06-11,12,PAひぐらしのなく頃に 輪廻転生 99Ver.,,1.0,ほぼ一致,,
519,PAひぐらしのなく頃に～囁～ AD-FR,2021-07-28,2021-08-25,4,PAひぐらしのなく頃に～囁～ AD-FR,,1.0,ほぼ一致,,
