machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,P,2019-09-04,74,14417.297297297297,19340,8700,22855.87837837838,30042,3302.8783783783783,5263,2021-04-14,12370,19985,3935,73,12475.0,12677.5,P_a156372c45,CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,三洋,海物語,,甘デジ/ライト,False,False,28.25,27.15,34.91,32.3,31.91,29.15,33.16,28.95,30.3,D,CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョンは平均稼働14417、平均粗利3303、稼働貢献週73週。人気指数29.1、粗利指数33.2、寿命指数28.9。
P七つの大罪2 GFPA,P,2022-11-16,18,18679.444444444445,39950,8240,40947.61111111111,85005,7412.222222222223,14700,2023-03-15,8240,18256,3342,15,9712.5,13635.0,P_109ac77faf,P七つの大罪2 GFPA,サミー,,,甘デジ/ライト,False,False,38.43,17.17,52.34,6.64,46.08,27.52,48.69,13.13,30.27,D,P七つの大罪2 GFPAは平均稼働18679、平均粗利7412、稼働貢献週15週。人気指数27.5、粗利指数48.7、寿命指数13.1。
e範馬刃牙 XAM2,P,2025-06-11,10,18458.0,34740,7780,43857.5,80787,7445.9,11492,2025-08-27,7780,18730,3495,9,11540.0,18458.0,P_99cbb04ca4,e範馬刃牙 XAM2,アムテックス,,,スマパチ,True,False,37.9,16.06,52.48,3.98,45.92,26.46,48.65,15.07,30.27,D,e範馬刃牙 XAM2は平均稼働18458、平均粗利7446、稼働貢献週9週。人気指数26.5、粗利指数48.6、寿命指数15.1。
PぱちんこGANTZ:2 Sweet ばーじょん,P,2021-03-17,21,19833.809523809523,33110,12170,28667.380952380954,45667,4411.0,7136,2021-08-04,12170,18145,2371,21,13340.0,15315.0,P_4c71b20c6e,PぱちんこGANTZ:2 Sweet ばーじょん,オッケー．,,,パチンコ,False,False,41.18,26.67,39.61,9.29,40.32,31.09,40.02,17.03,30.25,D,PぱちんこGANTZ:2 Sweet ばーじょんは平均稼働19834、平均粗利4411、稼働貢献週21週。人気指数31.1、粗利指数40.0、寿命指数17.0。
Pぱちんこ シン・エヴァンゲリオン Type レイ,P,2023-12-27,67,15971.492537313432,43890,8780,33866.08955223881,88221,4174.194029850746,15180,2025-05-07,11230,24452,3643,61,9842.5,10332.5,P_8aebf2dc38,Pぱちんこ シン・エヴァンゲリオン Type レイ,ビスティ,エヴァンゲリオン,,パチンコ,False,False,31.96,24.4,38.61,26.99,35.62,29.44,36.86,23.42,30.16,D,Pぱちんこ シン・エヴァンゲリオン Type レイは平均稼働15971、平均粗利4174、稼働貢献週61週。人気指数29.4、粗利指数36.9、寿命指数23.4。
P GO!GO!郷 comeback stage M3-X,P,2023-04-12,4,18297.5,26890,11790,38855.0,55401,6345.5,7629,2023-05-10,11790,25365,5483,4,18297.5,18297.5,P_9949096c70,P GO!GO!郷 comeback stage M3-X,ニューギン,,,パチンコ,False,False,37.52,25.75,47.82,1.77,43.18,27.99,45.12,16.07,30.15,D,P GO!GO!郷 comeback stage M3-Xは平均稼働18298、平均粗利6346、稼働貢献週4週。人気指数28.0、粗利指数45.1、寿命指数16.1。
CR餃子の王将3 メガ盛7000,P,2019-10-09,2,15590.0,16040,15140,35739.0,36962,7900.5,8134,2019-12-18,16040,36962,8134,2,15590.0,15590.0,P_b2a414d9fb,CR餃子の王将3 メガ盛7000,豊丸,,,パチンコ,False,False,31.05,36.02,54.41,0.88,43.9,27.54,48.28,12.95,30.11,D,CR餃子の王将3 メガ盛7000は平均稼働15590、平均粗利7900、稼働貢献週2週。人気指数27.5、粗利指数48.3、寿命指数12.9。
PシンデレラブレイドJQX,P,2022-09-14,6,17370.0,31630,8820,31993.333333333332,56928,8202.0,13088,2022-10-19,8820,16450,4423,5,12877.5,17370.0,P_d1b165dd49,PシンデレラブレイドJQX,JFJ,,,パチンコ,False,False,35.3,18.57,55.69,2.21,46.51,25.62,50.34,13.84,30.09,D,PシンデレラブレイドJQXは平均稼働17370、平均粗利8202、稼働貢献週5週。人気指数25.6、粗利指数50.3、寿命指数13.8。
P火曜サスペンス劇場3 最後の推理 GFC,P,2021-08-11,6,18763.333333333332,27000,11320,34878.833333333336,48615,6087.666666666667,9412,2021-09-15,11320,21091,3660,6,15155.0,18763.333333333332,P_84d5f0d0e7,P火曜サスペンス劇場3 最後の推理 GFC,サミー,,,パチンコ,False,False,38.63,24.61,46.72,2.65,43.08,28.37,44.6,15.75,30.08,D,P火曜サスペンス劇場3 最後の推理 GFCは平均稼働18763、平均粗利6088、稼働貢献週6週。人気指数28.4、粗利指数44.6、寿命指数15.8。
P牙狼GOLD IMPACT XX-MZ,P,2023-02-01,9,20837.777777777777,42550,10200,43366.666666666664,83272,4456.0,8136,2023-03-29,10760,22980,2659,9,12115.0,20837.777777777777,P_befc0c0d71,P牙狼GOLD IMPACT XX-MZ,サンセイR&D,牙狼,,甘デジ/ライト,False,False,43.58,23.26,39.8,3.98,41.5,30.37,40.79,16.7,30.08,D,P牙狼GOLD IMPACT XX-MZは平均稼働20838、平均粗利4456、稼働貢献週9週。人気指数30.4、粗利指数40.8、寿命指数16.7。
Pおばけらんど 怪 319Ver.(威吹枠),P,2019-09-04,2,17355.0,20380,14330,27120.5,31833,6649.0,7323,2019-09-11,14330,22408,5975,2,17355.0,17355.0,P_e3db03213f,Pおばけらんど 怪 319Ver.(威吹枠),西陣,,,パチンコ,False,False,35.27,31.89,49.1,0.88,42.88,28.31,45.47,14.64,30.04,D,Pおばけらんど 怪 319Ver.(威吹枠)は平均稼働17355、平均粗利6649、稼働貢献週2週。人気指数28.3、粗利指数45.5、寿命指数14.6。
P銀河鉄道999 Next Journey H1AZ3,P,2022-12-14,4,18647.5,30660,10550,37569.75,60819,6238.25,8832,2023-01-04,10550,21056,3875,4,18647.5,18647.5,P_1adcdd63dd,P銀河鉄道999 Next Journey H1AZ3,アムテックス,,,甘デジ/ライト,False,False,38.35,22.75,47.36,1.77,43.31,27.63,45.0,16.4,30.03,D,P銀河鉄道999 Next Journey H1AZ3は平均稼働18648、平均粗利6238、稼働貢献週4週。人気指数27.6、粗利指数45.0、寿命指数16.4。
Pキュインぱちんこ ピンク・レディー しんぷる,P,2021-04-14,4,20517.5,30350,13040,33824.0,49750,3807.25,5337,2021-05-05,13040,21652,2681,4,20517.5,20517.5,P_12020d9b69,Pキュインぱちんこ ピンク・レディー しんぷる,アムテックス,,,パチンコ,False,False,42.82,28.77,37.05,1.77,39.65,30.78,38.57,18.19,29.97,D,Pキュインぱちんこ ピンク・レディー しんぷるは平均稼働20518、平均粗利3807、稼働貢献週4週。人気指数30.8、粗利指数38.6、寿命指数18.2。
PAぱちんこAKB48桜 LIGHTver.,P,2021-03-17,13,18908.46153846154,36830,9910,32359.153846153848,58818,6178.7692307692305,11482,2021-06-09,9910,17746,3317,12,10780.0,17415.0,P_2edc6558d9,PAぱちんこAKB48桜 LIGHTver.,京楽産業．,,,甘デジ/ライト,False,False,38.97,21.21,47.11,5.31,43.45,28.25,44.97,14.97,29.95,D,PAぱちんこAKB48桜 LIGHTver.は平均稼働18908、平均粗利6179、稼働貢献週12週。人気指数28.2、粗利指数45.0、寿命指数15.0。
Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOUR,P,2021-02-17,8,19388.75,37310,10490,33626.25,61320,5645.125,9503,2021-04-07,10490,18820,3393,8,12267.5,19388.75,P_d766d1dc3d,Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOUR,SANKYO,,,パチンコ,False,False,40.12,22.61,44.85,3.54,42.72,28.69,43.61,15.62,29.9,D,Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOURは平均稼働19389、平均粗利5645、稼働貢献週8週。人気指数28.7、粗利指数43.6、寿命指数15.6。
P結城友奈は勇者である ALL RUSH,P,2022-04-27,3,17716.666666666668,25000,10040,34506.0,48288,7169.0,9843,2022-05-18,10040,19982,3202,3,17716.666666666668,17716.666666666668,S_72070a8732,P結城友奈は勇者である ALL RUSH,西陣,,,スロット,False,False,36.13,21.52,51.31,1.33,44.48,26.35,47.33,15.25,29.87,D,P結城友奈は勇者である ALL RUSHは平均稼働17717、平均粗利7169、稼働貢献週3週。人気指数26.4、粗利指数47.3、寿命指数15.2。
Pデビルマン 疾風迅雷 S-X1 YT959,P,2021-09-15,19,18706.315789473683,41230,7970,39140.0,81889,7085.105263157895,13971,2022-01-26,7970,17284,3145,16,10307.5,12460.833333333334,P_80c5883e83,Pデビルマン 疾風迅雷 S-X1 YT959,ニューギン,,,パチンコ,False,False,38.49,16.52,50.95,7.08,45.34,27.4,47.68,12.91,29.86,D,Pデビルマン 疾風迅雷 S-X1 YT959は平均稼働18706、平均粗利7085、稼働貢献週16週。人気指数27.4、粗利指数47.7、寿命指数12.9。
P世界でいちばん強くなりたい! MU,P,2021-08-11,13,18615.384615384617,33930,10110,35056.92307692308,61649,6130.153846153846,11113,2021-11-03,10110,19652,3480,13,10837.5,17339.166666666668,P_aa18d61d63,P世界でいちばん強くなりたい! MU,サンセイR&D,,,パチンコ,False,False,38.28,21.69,46.9,5.75,43.02,28.1,44.64,15.21,29.84,D,P世界でいちばん強くなりたい! MUは平均稼働18615、平均粗利6130、稼働貢献週13週。人気指数28.1、粗利指数44.6、寿命指数15.2。
Pフィーバーマクロスフロンティア4 A,P,2021-10-13,19,19334.21052631579,41170,9850,39661.36842105263,80268,5738.9473684210525,10228,2022-03-02,9850,20435,3345,18,10272.5,13730.833333333334,P_75d3287fa6,Pフィーバーマクロスフロンティア4 A,SANKYO,,,パチンコ,False,False,39.99,21.06,45.24,7.96,42.88,29.14,43.86,14.18,29.82,D,Pフィーバーマクロスフロンティア4 Aは平均稼働19334、平均粗利5739、稼働貢献週18週。人気指数29.1、粗利指数43.9、寿命指数14.2。
P にゃんこ大戦争 多様性のネコ M4,P,2024-11-27,33,17956.060606060608,40330,8620,38729.181818181816,84554,7011.545454545455,15404,2025-07-30,8620,18895,3822,24,9030.0,10154.166666666666,P_a57b9f5f79,P にゃんこ大戦争 多様性のネコ M4,京楽産業．,,,パチンコ,False,False,36.7,18.09,50.64,10.62,44.37,27.6,46.98,13.2,29.81,D,P にゃんこ大戦争 多様性のネコ M4は平均稼働17956、平均粗利7012、稼働貢献週24週。人気指数27.6、粗利指数47.0、寿命指数13.2。
Pキャプテン翼 石崎バージョン,P,2021-01-20,4,18980.0,22060,14420,26043.0,29544,4711.5,5657,2021-02-10,14420,19897,3809,4,18980.0,18980.0,P_9254eaaf5c,Pキャプテン翼 石崎バージョン,サンセイR&D,,,パチンコ,False,False,39.15,32.1,40.89,1.77,40.11,30.01,40.43,16.72,29.81,D,Pキャプテン翼 石崎バージョンは平均稼働18980、平均粗利4712、稼働貢献週4週。人気指数30.0、粗利指数40.4、寿命指数16.7。
P結城友奈は勇者である MAa,P,2020-11-11,9,16347.777777777777,32570,8840,31855.88888888889,60490,8267.333333333334,16185,2021-01-06,10660,21142,5922,7,10460.0,16347.777777777777,P_1eaca5c924,P結城友奈は勇者である MAa,西陣,,,パチンコ,False,False,32.86,23.02,55.97,3.1,45.57,25.72,49.9,12.9,29.77,D,P結城友奈は勇者である MAaは平均稼働16348、平均粗利8267、稼働貢献週7週。人気指数25.7、粗利指数49.9、寿命指数12.9。
P ゴジラ対エヴァンゲリオン セカンドインパクト G R,P,2024-12-11,8,17826.25,34450,8510,41276.75,78317,7691.125,14456,2025-02-05,8510,20042,3928,6,10345.0,17826.25,P_2ecf5868f1,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,ビスティ,エヴァンゲリオン,,パチンコ,False,False,36.39,17.82,53.52,2.65,45.81,25.94,49.02,13.47,29.75,D,P ゴジラ対エヴァンゲリオン セカンドインパクト G Rは平均稼働17826、平均粗利7691、稼働貢献週6週。人気指数25.9、粗利指数49.0、寿命指数13.5。
デジハネP七つの大罪 エリザベスver.,P,2019-11-13,6,19430.0,29270,14120,22967.833333333332,33195,4408.666666666667,5458,2019-12-18,14120,17038,3722,6,16020.0,19430.0,P_2b50d327f7,デジハネP七つの大罪 エリザベスver.,サミー,,,甘デジ/ライト,False,False,40.22,31.38,39.6,2.65,39.88,30.46,39.76,16.46,29.75,D,デジハネP七つの大罪 エリザベスver.は平均稼働19430、平均粗利4409、稼働貢献週6週。人気指数30.5、粗利指数39.8、寿命指数16.5。
P銭形平次2 V2L,P,2019-09-11,4,17095.0,26350,10340,28845.25,44056,7411.75,11163,2019-10-02,10340,17449,4189,4,17095.0,17095.0,P_aef1f73b7c,P銭形平次2 V2L,高尾,,,パチンコ,False,False,34.65,22.25,52.34,1.77,44.38,25.95,47.7,14.92,29.72,D,P銭形平次2 V2Lは平均稼働17095、平均粗利7412、稼働貢献週4週。人気指数25.9、粗利指数47.7、寿命指数14.9。
P真・北斗無双 第3章 ジャギの逆襲 GEE,P,2022-03-16,52,17155.384615384617,38080,8300,36139.67307692308,76782,5386.865384615385,11433,2023-03-15,8300,18123,2873,45,9202.5,10110.0,P_80e1daaa0c,P真・北斗無双 第3章 ジャギの逆襲 GEE,サミー,北斗の拳,無双,パチンコ,False,False,34.79,17.32,43.75,19.91,39.72,27.94,41.4,18.81,29.7,D,P真・北斗無双 第3章 ジャギの逆襲 GEEは平均稼働17155、平均粗利5387、稼働貢献週45週。人気指数27.9、粗利指数41.4、寿命指数18.8。
CRトキオスペシャル V1,P,2019-09-04,54,17748.333333333332,21530,10880,10572.87037037037,12834,1434.9444444444443,1933,2021-12-15,13200,8461,1933,54,14662.5,16020.0,P_401f18c278,CRトキオスペシャル V1,アムテックス,,,パチンコ,False,False,36.21,29.16,26.99,23.89,31.14,31.48,29.41,26.68,29.66,D,CRトキオスペシャル V1は平均稼働17748、平均粗利1435、稼働貢献週54週。人気指数31.5、粗利指数29.4、寿命指数26.7。
Pワンパンマン L3-MX,P,2022-11-16,12,19629.166666666668,39530,8710,42262.166666666664,81642,5489.333333333333,9463,2023-02-01,8710,18908,2674,10,11485.0,19629.166666666668,P_a67875af2c,Pワンパンマン L3-MX,ニューギン,,,パチンコ,False,False,40.69,18.31,44.19,4.42,42.62,28.03,43.27,16.01,29.6,D,Pワンパンマン L3-MXは平均稼働19629、平均粗利5489、稼働貢献週10週。人気指数28.0、粗利指数43.3、寿命指数16.0。
P頭文字D SEJG,P,2022-05-18,13,18464.615384615383,39420,9070,36064.38461538462,74054,6463.461538461538,12022,2022-08-10,9070,17814,3087,12,10732.5,16718.333333333332,P_84492af212,P頭文字D SEJG,サミー,,,パチンコ,False,False,37.92,19.18,48.32,5.31,43.64,27.29,45.59,14.54,29.59,D,P頭文字D SEJGは平均稼働18465、平均粗利6463、稼働貢献週12週。人気指数27.3、粗利指数45.6、寿命指数14.5。
P貞子3D 2～呪われた12時間～ S2B,P,2020-07-29,4,17482.5,29140,11370,30902.25,50605,6659.0,11136,2020-08-19,11370,20087,4296,4,17482.5,17482.5,P_b9078ddec8,P貞子3D 2～呪われた12時間～ S2B,高尾,,,パチンコ,False,False,35.57,24.73,49.15,1.77,43.04,26.85,45.59,15.29,29.58,D,P貞子3D 2～呪われた12時間～ S2Bは平均稼働17482、平均粗利6659、稼働貢献週4週。人気指数26.9、粗利指数45.6、寿命指数15.3。
P戦国乙女 LEGEND BATTLE M2AZ1Y,P,2022-07-13,7,19300.0,36960,10920,36005.857142857145,66171,5382.0,9236,2022-08-24,10920,20629,3304,7,12320.0,19300.0,P_246e5b2508,P戦国乙女 LEGEND BATTLE M2AZ1Y,アムテックス,戦国乙女,,パチンコ,False,False,39.91,23.65,43.73,3.1,42.01,28.69,42.73,15.32,29.56,D,P戦国乙女 LEGEND BATTLE M2AZ1Yは平均稼働19300、平均粗利5382、稼働貢献週7週。人気指数28.7、粗利指数42.7、寿命指数15.3。
Pぱちんこ ウルトラマンタロウ2,P,2021-04-28,13,18608.46153846154,34750,9270,41498.46153846154,76392,6143.923076923077,10402,2021-07-21,9270,21408,3397,12,11185.0,17263.333333333332,P_41b70fd563,Pぱちんこ ウルトラマンタロウ2,オッケー．,,,パチンコ,False,False,38.26,19.66,46.96,5.31,43.04,27.5,44.68,15.03,29.54,D,Pぱちんこ ウルトラマンタロウ2は平均稼働18608、平均粗利6144、稼働貢献週12週。人気指数27.5、粗利指数44.7、寿命指数15.0。
e大海物語5スペシャル ELTA4,P,2024-11-13,72,14071.111111111111,26320,10070,24763.333333333332,45731,2248.4305555555557,3920,2026-06-24,14280,24685,1154,72,13295.0,13258.333333333334,P_bcd20540bb,e大海物語5スペシャル ELTA4,三洋,海物語,大海5,スマパチ,True,True,27.43,31.77,30.44,31.86,29.09,29.57,29.65,29.33,29.53,D,e大海物語5スペシャル ELTA4は平均稼働14071、平均粗利2248、稼働貢献週72週。人気指数29.6、粗利指数29.6、寿命指数29.3。
P転生したらスライムだった件 NB,P,2024-11-13,8,19157.5,38020,9420,37828.75,71190,5126.75,8217,2025-01-08,12480,24553,4099,7,11405.0,19157.5,P_2c76858376,P転生したらスライムだった件 NB,サンセイR&D,,転生,パチンコ,False,False,39.57,27.42,42.65,3.1,41.26,29.41,41.84,14.91,29.51,D,P転生したらスライムだった件 NBは平均稼働19158、平均粗利5127、稼働貢献週7週。人気指数29.4、粗利指数41.8、寿命指数14.9。
Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ L,P,2022-12-28,16,19653.75,42380,9120,41357.125,85504,5117.9375,11918,2023-05-10,11740,25136,3936,14,10250.0,13821.666666666666,P_33dde9647a,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ L,ビスティ,エヴァンゲリオン,,パチンコ,False,False,40.75,25.63,42.61,6.19,41.77,30.16,42.12,13.17,29.5,D,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ Lは平均稼働19654、平均粗利5118、稼働貢献週14週。人気指数30.2、粗利指数42.1、寿命指数13.2。
e 仮面ライダー電王 KL12,P,2024-09-11,19,18066.315789473683,39810,8380,39699.84210526316,84549,7337.105263157895,15191,2025-01-22,8380,18854,3767,14,10450.0,11919.166666666666,P_9182d03d24,e 仮面ライダー電王 KL12,京楽産業．,,,スマパチ,True,False,36.96,17.51,52.02,6.19,45.24,26.77,48.07,12.1,29.49,D,e 仮面ライダー電王 KL12は平均稼働18066、平均粗利7337、稼働貢献週14週。人気指数26.8、粗利指数48.1、寿命指数12.1。
Pフィーバーダンベル何キロ持てる? V,P,2023-02-15,11,17811.81818181818,35480,9710,37267.90909090909,71699,6368.272727272727,11093,2023-05-10,10880,22560,4812,10,10920.0,17811.81818181818,P_7eff5bfa38,Pフィーバーダンベル何キロ持てる? V,SANKYO,,,パチンコ,False,False,36.36,23.55,47.91,4.42,42.71,27.4,44.88,14.73,29.48,D,Pフィーバーダンベル何キロ持てる? Vは平均稼働17812、平均粗利6368、稼働貢献週10週。人気指数27.4、粗利指数44.9、寿命指数14.7。
P モモキュンソード 速撃3000+,P,2025-03-26,7,17818.571428571428,31510,10460,41842.42857142857,71172,6403.714285714285,9877,2025-05-07,11170,26415,4450,7,11977.5,17818.571428571428,P_48c4d0c71b,P モモキュンソード 速撃3000+,ソフィア(フィールズ),,,パチンコ,False,False,36.37,24.25,48.06,3.1,42.8,27.33,44.99,14.32,29.38,D,P モモキュンソード 速撃3000+は平均稼働17819、平均粗利6404、稼働貢献週7週。人気指数27.3、粗利指数45.0、寿命指数14.3。
e RAVE 覚聖ループ JMC,P,2023-07-12,5,18196.0,31880,9750,41953.2,71460,6499.8,9911,2023-08-09,9750,22906,4011,4,14775.0,18196.0,P_21a0e5996c,e RAVE 覚聖ループ JMC,JFJ,,,スマパチ,True,False,37.27,20.82,48.47,1.77,43.43,26.67,45.53,14.75,29.35,D,e RAVE 覚聖ループ JMCは平均稼働18196、平均粗利6500、稼働貢献週4週。人気指数26.7、粗利指数45.5、寿命指数14.8。
Pフィーバー革命機ヴァルヴレイヴ2 S,P,2021-04-28,19,18319.473684210527,37410,10200,34353.15789473684,66545,5653.368421052632,10294,2021-09-01,10200,19651,3155,19,11850.0,13731.666666666666,S_1a92830fcc,Pフィーバー革命機ヴァルヴレイヴ2 S,SANKYO,,,スロット,False,False,37.57,21.91,44.88,8.41,41.59,28.22,42.96,15.02,29.34,D,Pフィーバー革命機ヴァルヴレイヴ2 Sは平均稼働18319、平均粗利5653、稼働貢献週19週。人気指数28.2、粗利指数43.0、寿命指数15.0。
P蒼天の拳 天刻 GEA,P,2021-07-14,11,20707.272727272728,33210,11710,40006.36363636364,61243,3309.4545454545455,5009,2021-09-22,11710,23277,2790,11,13212.5,20707.272727272728,P_3ead4cecfe,P蒼天の拳 天刻 GEA,サミー,,,パチンコ,False,False,43.27,25.56,34.94,4.87,38.69,30.7,37.13,17.55,29.34,D,P蒼天の拳 天刻 GEAは平均稼働20707、平均粗利3309、稼働貢献週11週。人気指数30.7、粗利指数37.1、寿命指数17.6。
