machine_id,machine_name,latest_data_date,first_seen_date,last_seen_date,certification_date,data_weeks,weeks_from_first_seen,latest_out_per_unit,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,latest_sales_per_unit,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_profit_per_unit,avg_profit_4w,avg_profit_12w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_ratio,trend,life_stage,rank_out_4w,rank_sales_4w,rank_profit_4w,operation_score
69,パチスロ モンスターハンター 月下雷鳴,2026-06-24,2019-09-04,2019-12-25,,17,355,9415.0,10452.0,9864.166666666666,9795.882352941177,9795.882352941177,9795.882352941177,32783.0,37074.75,35551.083333333336,35390.529411764706,4775.0,5037.0,4582.25,4528.35294117647,11302.0,2019-12-18,0.8330384002831357,微増,成熟期,638.0,91.0,279.0,77.2
70,パチスロ ラブ嬢,2026-06-24,2019-09-04,2019-10-02,,5,355,14053.0,13100.75,12999.4,12999.4,12999.4,12999.4,40989.0,39264.75,39181.6,39181.6,6258.0,7375.0,7351.2,7351.2,14053.0,2019-10-02,1.0,横ばい,成長・高稼働期,321.0,67.0,55.0,89.5
71,パチスロ リング 呪いの7日間,2026-06-24,2019-09-04,2020-04-01,,30,355,7023.0,7547.5,8508.25,8249.576923076924,8166.266666666666,8166.266666666666,23715.0,25879.0,28976.833333333332,28031.433333333334,3993.0,5376.0,5732.416666666667,5444.766666666666,11743.0,2020-01-08,0.5980584177808056,下降,下降期,1173.0,392.0,226.0,55.5
72,パチスロ 交響詩篇エウレカセブン2,2026-06-24,2019-09-04,2019-10-02,,5,355,14269.0,12848.25,12886.8,12886.8,12886.8,12886.8,39264.0,36762.25,37219.8,37219.8,7265.0,7035.5,7223.2,7223.2,14269.0,2019-10-02,1.0,横ばい,成長・高稼働期,341.0,97.0,78.0,88.4
73,パチスロ 化物語,2026-06-24,2019-09-04,2019-09-11,,2,355,11087.0,12421.0,12421.0,12421.0,12421.0,12421.0,35519.0,38923.5,38923.5,38923.5,7746.0,7513.5,7513.5,7513.5,13755.0,2019-09-04,0.806034169392948,横ばい,成熟期,373.0,70.0,47.0,85.9
74,パチスロ 天元突破グレンラガン,2026-06-24,2019-09-04,2019-09-04,,1,355,9154.0,9154.0,9154.0,9154.0,9154.0,9154.0,24235.0,24235.0,24235.0,24235.0,4337.0,4337.0,4337.0,4337.0,9154.0,2019-09-04,1.0,横ばい,成長・高稼働期,902.0,486.0,464.0,65.8
75,パチスロ 蒼天の拳2,2026-06-24,2019-09-04,2020-08-26,,46,355,11031.0,12876.25,12769.0,11562.115384615385,10865.04347826087,10865.04347826087,38019.0,45532.5,46135.916666666664,39723.934782608696,9427.0,10031.0,10176.083333333334,8390.760869565218,14596.0,2020-07-29,0.7557550013702384,横ばい,成熟期,338.0,37.0,19.0,86.6
76,パチスロ 蒼穹のファフナー,2026-06-24,2019-09-04,2021-01-20,,66,355,10303.0,10842.5,9462.166666666666,9155.846153846154,8844.788461538461,8892.10606060606,29484.0,31544.5,28638.25,26992.31818181818,6239.0,5134.25,5255.166666666667,4959.636363636364,12070.0,2021-01-06,0.8536039768019884,上昇,成長・高稼働期,564.0,182.0,263.0,78.4
77,パチスロ 鉄拳3rd,2026-06-24,2019-09-04,2020-04-15,,24,355,4980.0,6898.0,7779.666666666667,7980.458333333333,7980.458333333333,7980.458333333333,20047.0,27316.25,30546.166666666668,31222.041666666668,3060.0,4024.25,4299.666666666667,4443.875,10986.0,2020-01-08,0.4533042053522665,下降,下降期,1232.0,312.0,585.0,48.3
78,パチスロ 鉄拳4,2026-06-24,2019-09-04,2019-09-04,,1,355,8687.0,8687.0,8687.0,8687.0,8687.0,8687.0,19696.0,19696.0,19696.0,19696.0,3933.0,3933.0,3933.0,3933.0,8687.0,2019-09-04,1.0,横ばい,成長・高稼働期,1005.0,885.0,628.0,56.6
79,パチスロ 閃乱カグラ,2026-06-24,2019-09-04,2022-02-02,,107,355,14591.0,13583.0,12122.916666666666,11539.884615384615,11371.75,10800.43925233645,37849.0,34583.25,31239.166666666668,28154.28971962617,8502.0,7275.0,5883.583333333333,5322.803738317757,15476.0,2020-08-19,0.9428146807960713,上昇,成長・高稼働期,278.0,129.0,63.0,88.8
80,パチスロ修羅の刻,2026-06-24,2019-09-04,2020-09-23,,32,355,12845.0,13261.0,13112.666666666666,12817.615384615385,12606.15625,12606.15625,43775.0,46393.75,45569.333333333336,43932.625,865.0,2849.5,2524.9166666666665,2678.125,16264.0,2020-08-19,0.7897811116576487,横ばい,成熟期,308.0,31.0,1120.0,80.7
81,パチスロ大工の源さん～桜満開!源DREAM Ver.～,2026-06-24,2019-09-04,2020-10-07,,45,355,8642.0,8824.5,9338.416666666666,8815.961538461539,8659.4,8659.4,40911.0,41701.5,43904.166666666664,40861.955555555556,4201.0,4917.0,5646.666666666667,5077.422222222222,11202.0,2020-01-08,0.7714693804677736,微減,成熟期,977.0,52.0,304.0,67.7
82,パチスロ聖闘士星矢-海皇覚醒-,2026-06-24,2019-09-04,2022-03-30,,127,355,11941.0,11395.75,12415.833333333334,11778.23076923077,11652.307692307691,10967.944881889764,38692.0,37446.75,40792.416666666664,35737.44094488189,5886.0,4955.5,6030.0,4371.897637795276,14789.0,2021-01-06,0.8074244370816147,微減,成熟期,483.0,84.0,294.0,81.1
83,パチスロ黄門ちゃま 喝,2026-06-24,2019-09-04,2020-12-16,,60,355,7261.0,7150.5,7206.166666666667,7536.7692307692305,7359.442307692308,7310.616666666667,26933.0,26523.5,26717.833333333332,26760.766666666666,5096.0,5928.25,5696.416666666667,5493.766666666666,10257.0,2020-01-08,0.7079067953592668,横ばい,成熟期,1204.0,354.0,159.0,57.4
84,パチンコCRクイーンズブレイド2 レイナ,2026-06-24,2019-09-04,2022-01-26,,118,355,11870.0,13537.5,11626.666666666666,11566.538461538461,11098.653846153846,11931.271186440677,24468.0,27207.75,23532.25,23498.991525423728,6608.0,6083.75,5120.083333333333,4638.966101694915,19950.0,2020-01-08,0.5949874686716792,上昇,下降期,281.0,317.0,145.0,80.7
85,ファンキージャグラー,2026-06-24,2019-09-04,2022-03-23,,127,355,11539.0,12160.75,12394.166666666666,11656.961538461539,11248.153846153846,10685.354330708662,27109.0,27705.5,28704.083333333332,24449.850393700788,6625.0,6249.0,5821.0,3666.3779527559054,13639.0,2022-01-12,0.8460297675782682,横ばい,成熟期,403.0,298.0,129.0,81.9
86,マイジャグラーⅡ,2026-06-24,2019-09-04,2019-12-04,,14,355,9548.0,9427.5,10286.666666666666,10404.285714285714,10404.285714285714,10404.285714285714,20497.0,20360.75,22267.916666666668,22384.5,3381.0,3181.5,3286.0,3216.6428571428573,11538.0,2019-10-30,0.8275264343907089,微減,成熟期,860.0,816.0,972.0,57.0
87,マイジャグラーⅡ(2013年),2026-06-24,2019-09-04,2019-12-18,,16,355,11198.0,11121.75,11106.083333333334,11150.25,11150.25,11150.25,24588.0,24486.0,24096.916666666668,23755.0,5511.0,4806.75,4293.666666666667,4008.5,11946.0,2019-09-04,0.9373848987108656,横ばい,成長・高稼働期,524.0,471.0,323.0,75.9
88,マイジャグラーⅢ,2026-06-24,2019-09-04,2022-03-02,,124,355,13754.0,13969.5,13808.666666666666,12685.5,12122.865384615385,11457.258064516129,29541.0,29977.25,30812.083333333332,24718.685483870966,7270.0,6839.5,6555.833333333333,3533.935483870968,15290.0,2022-01-12,0.8995421844342708,横ばい,成長・高稼働期,259.0,227.0,86.0,87.5
89,マイジャグラーⅣ,2026-06-24,2019-09-04,2022-01-12,,117,355,7830.0,11938.75,13217.416666666666,13600.23076923077,13560.807692307691,13196.735042735043,17777.0,27083.5,29393.25,27881.74358974359,6359.0,6970.25,5862.333333333333,3774.358974358974,15678.0,2020-01-08,0.49942594718714123,微減,下降期,421.0,328.0,83.0,74.8
90,ミリオンゴッド-神々の凱旋-,2026-06-24,2019-09-04,2020-11-25,,59,355,10427.0,10162.75,9709.333333333334,9783.423076923076,9730.01923076923,9582.728813559323,49912.0,49555.0,48213.666666666664,46837.016949152545,6458.0,6044.0,5617.0,5337.169491525424,15697.0,2020-01-08,0.6642670573995031,微増,成熟期,691.0,21.0,149.0,74.9
91,主役は銭形2,2026-06-24,2019-09-04,2019-12-25,,17,355,9962.0,9749.0,9389.666666666666,9436.529411764706,9436.529411764706,9436.529411764706,33249.0,32740.25,31880.833333333332,32047.70588235294,6931.0,6550.0,6377.416666666667,6344.941176470588,10507.0,2019-12-18,0.9481298182164272,微増,成長・高稼働期,794.0,164.0,108.0,74.4
92,吉宗～極～,2026-06-24,2019-09-04,2020-01-29,,21,355,11668.0,12756.0,11193.5,10778.238095238095,10778.238095238095,10778.238095238095,49024.0,53723.5,47866.0,46411.09523809524,9075.0,10491.75,9970.5,9658.52380952381,14962.0,2020-01-08,0.779842267076594,上昇,成熟期,347.0,17.0,16.0,87.0
93,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,2026-06-24,2019-09-04,2020-04-15,,32,355,6821.0,8535.0,9179.166666666666,9149.692307692309,9040.21875,9040.21875,20904.0,25705.0,27479.083333333332,26924.0,3349.0,4938.75,5363.666666666667,5297.84375,12722.0,2020-01-08,0.5361578368181104,微減,下降期,1044.0,400.0,299.0,56.9
94,押忍!サラリーマン番長,2026-06-24,2019-09-04,2020-08-12,,45,355,11527.0,11046.5,10570.666666666666,10852.307692307691,10383.333333333334,10383.333333333334,37708.0,36583.25,35554.75,34643.666666666664,9029.0,8454.25,7975.583333333333,7400.933333333333,15091.0,2020-01-08,0.763832747995494,微増,成熟期,533.0,99.0,29.0,80.6
95,沖ドキ!,2026-06-24,2019-09-04,2021-01-20,,67,355,15975.0,14816.75,12951.25,12953.346153846154,13107.096153846154,13079.791044776119,61031.0,58063.5,51317.166666666664,50732.611940298506,12304.0,11921.0,9835.0,8582.955223880597,17416.0,2020-01-08,0.9172599908130454,上昇,成長・高稼働期,200.0,10.0,9.0,92.6
96,沖ドキ!-30,2026-06-24,2019-09-04,2021-01-20,,67,355,14351.0,13854.5,12007.416666666666,12100.73076923077,12432.596153846154,12450.074626865671,57253.0,56356.75,49202.333333333336,49237.46268656717,11279.0,11262.25,8912.0,7864.238805970149,17340.0,2020-01-08,0.8276239907727797,上昇,成熟期,266.0,11.0,12.0,89.9
97,沖縄フェスティバル-30,2026-06-24,2019-09-04,2021-11-03,,76,355,6471.0,7953.75,7748.333333333333,8062.884615384615,8599.192307692309,9297.78947368421,12892.0,15295.25,14698.5,17413.434210526317,2020.0,2200.75,2130.3333333333335,2239.6315789473683,12609.0,2019-09-11,0.5132048536759457,横ばい,下降期,1124.0,1252.0,1339.0,35.8
98,緑ドンVIVA2,2026-06-24,2019-09-04,2020-02-26,,25,355,8719.0,9347.5,9896.833333333334,9314.48,9314.48,9314.48,27900.0,29750.5,31522.5,29967.08,4517.0,5246.0,5760.666666666667,5458.44,13034.0,2020-01-08,0.6689427650759552,微減,成熟期,876.0,233.0,246.0,66.6
99,麻雀格闘倶楽部 参,2026-06-24,2019-09-04,2023-03-22,,14,355,3305.0,3419.0,5645.916666666667,6425.285714285715,6425.285714285715,6425.285714285715,8371.0,8398.75,12409.333333333334,13874.142857142857,1935.0,1791.0,2603.4166666666665,2908.5714285714284,11932.0,2019-09-04,0.276986255447536,下降,撤去検討期,1493.0,1489.0,1418.0,8.0
100,麻雀物語3 役満乱舞の究極大戦,2026-06-24,2019-09-04,2022-02-02,,104,355,8613.0,8360.5,7238.0,7132.653846153846,7078.057692307692,6923.548076923077,27927.0,27206.0,23965.666666666668,23101.60576923077,5968.0,6569.0,5843.0,5426.2307692307695,9923.0,2020-01-08,0.8679834727400988,上昇,成長・高稼働期,1065.0,318.0,106.0,64.4
101,CRリング 運命の日 FPWZ,2026-06-24,2019-09-11,2021-02-10,,36,354,10130.0,9777.5,9914.166666666666,10459.23076923077,10771.944444444445,10771.944444444445,12849.0,12562.0,12663.833333333334,13597.027777777777,2747.0,2964.25,2806.4166666666665,3036.3888888888887,13440.0,2020-02-19,0.7537202380952381,横ばい,成熟期,785.0,1415.0,1074.0,49.2
102,CR黄門ちゃま～神盛JUDGEMENT～ L9BZ6,2026-06-24,2019-09-11,2021-01-20,,59,354,11880.0,12095.0,10810.0,10802.692307692309,11211.923076923076,11301.864406779661,18808.0,19218.0,17181.25,17654.28813559322,3284.0,4063.5,3479.6666666666665,3427.5423728813557,17200.0,2020-01-08,0.6906976744186046,上昇,成熟期,413.0,931.0,569.0,67.8
103,PAぱちんこウルトラセブン2 Light ver.,2026-06-24,2019-09-11,2019-11-06,,9,354,16110.0,17377.5,22057.777777777777,22057.777777777777,22057.777777777777,22057.777777777777,21178.0,22713.0,28380.777777777777,28380.777777777777,2524.0,2736.25,3124.4444444444443,3124.4444444444443,33780.0,2019-09-11,0.4769094138543517,下降,下降期,99.0,586.0,1166.0,71.9
104,Pぶいぶい!ゴジラ かいじゅう大集合!! M3-K1,2026-06-24,2019-09-11,2019-10-23,,7,354,12900.0,15477.5,19900.0,19900.0,19900.0,19900.0,16885.0,20232.0,25778.0,25778.0,4714.0,5450.25,6580.0,6580.0,30010.0,2019-09-11,0.4298567144285238,下降,下降期,172.0,834.0,212.0,71.0
105,Pルパン三世～神々への予告状～ L9BW4S,2026-06-24,2019-09-11,2019-10-30,,8,354,13640.0,14175.0,20585.0,20585.0,20585.0,20585.0,19579.0,20373.0,29442.0,29442.0,4052.0,4023.5,5746.125,5746.125,36890.0,2019-09-11,0.3697478991596639,下降,撤去検討期,239.0,814.0,586.0,63.4
106,Pヱヴァンゲリヲン13 プレミアムモデル,2026-06-24,2019-09-11,2019-10-09,,5,354,14540.0,17790.0,20032.0,20032.0,20032.0,20032.0,16331.0,19775.75,22077.4,22077.4,3777.0,4297.75,4512.6,4512.6,29000.0,2019-09-11,0.5013793103448276,下降,下降期,88.0,875.0,477.0,73.7
107,P北斗の拳8 覇王FQA,2026-06-24,2019-09-11,2020-01-08,,14,354,16030.0,12600.0,16503.333333333332,19462.14285714286,19462.14285714286,19462.14285714286,26193.0,20715.75,26779.416666666668,31322.928571428572,7470.0,5186.0,6362.166666666667,7510.214285714285,40820.0,2019-09-11,0.39269965703086723,下降,撤去検討期,360.0,780.0,253.0,64.4
108,P銭形平次2 V2L,2026-06-24,2019-09-11,2019-10-02,,4,354,10340.0,17095.0,17095.0,17095.0,17095.0,17095.0,17449.0,28845.25,28845.25,28845.25,4189.0,7411.75,7411.75,7411.75,26350.0,2019-09-11,0.3924098671726755,横ばい,撤去検討期,110.0,262.0,52.0,79.3
109,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,2026-06-24,2019-09-11,2019-10-30,,8,354,10668.0,10633.0,13990.375,13990.375,13990.375,13990.375,20189.0,20295.0,25903.375,25903.375,3207.0,3220.25,4144.625,4144.625,22740.0,2019-09-11,0.46912928759894457,下降,下降期,599.0,827.0,948.0,56.4
110,ニューアイムジャグラーEX,2026-06-24,2019-09-11,2019-12-25,,14,354,10671.0,9936.75,9676.0,9646.214285714286,9646.214285714286,9646.214285714286,25147.0,23555.75,22958.166666666668,22913.285714285714,3322.0,2801.5,2697.25,2703.785714285714,10671.0,2019-12-25,1.0,横ばい,成長・高稼働期,742.0,528.0,1140.0,65.0
111,パチスロ TIGER＆BUNNY,2026-06-24,2019-09-11,2019-10-02,,4,354,8962.0,12099.25,12099.25,12099.25,12099.25,12099.25,19952.0,25827.25,25827.25,25827.25,3483.0,3530.0,3530.0,3530.0,16646.0,2019-09-11,0.5383876006247748,横ばい,下降期,412.0,394.0,819.0,70.4
112,パチスロ アラジンAⅡ,2026-06-24,2019-09-11,2020-11-25,,57,354,7714.0,7655.5,8018.583333333333,8085.961538461538,7937.942307692308,7855.631578947368,33846.0,33538.75,35204.916666666664,34194.40350877193,8799.0,6250.5,6613.0,6428.929824561404,10530.0,2020-01-08,0.7325735992402659,微減,成熟期,1163.0,146.0,128.0,62.1
113,プレミアムビンゴ,2026-06-24,2019-09-11,2021-01-20,,64,354,11145.0,9327.5,6959.666666666667,6491.461538461538,6279.307692307692,6188.578125,52091.0,45851.0,35667.416666666664,31683.71875,10194.0,9350.25,7747.25,6987.515625,11145.0,2021-01-20,1.0,上昇,成長・高稼働期,880.0,34.0,20.0,75.3
114,マジカルハロウィン5,2026-06-24,2019-09-11,2022-03-09,,124,354,7834.0,8473.5,9727.416666666666,9764.653846153846,9858.634615384615,9553.129032258064,21207.0,22556.5,25284.333333333332,24659.733870967742,4187.0,5155.5,5149.583333333333,4566.201612903225,12878.0,2020-08-19,0.6083242739555832,下降,下降期,1053.0,601.0,260.0,55.8
115,沖ドキ!トロピカル-30,2026-06-24,2019-09-11,2022-02-09,,119,354,10972.0,11274.5,10966.0,11114.653846153846,11040.365384615385,10294.084033613446,32281.0,31166.75,30374.416666666668,26811.168067226892,7178.0,6519.75,6334.333333333333,4489.411764705882,12951.0,2021-08-18,0.8471932669291946,横ばい,成熟期,505.0,197.0,110.0,80.7
116,CR J-RUSH3 RSJ,2026-06-24,2019-09-18,2020-09-16,,21,353,10520.0,10530.0,14699.166666666666,14980.0,14980.0,14980.0,14484.0,14135.25,19162.916666666668,19529.761904761905,2480.0,2053.5,2613.0833333333335,2513.4761904761904,19070.0,2020-01-08,0.551651809124279,下降,下降期,623.0,1332.0,1367.0,49.0
117,CRフィーバークィーンⅡ DX,2026-06-24,2019-09-18,2020-11-11,,24,353,11940.0,12927.5,12099.166666666666,14225.833333333334,14225.833333333334,14225.833333333334,12974.0,13824.5,12819.166666666666,14840.0,2301.0,2060.25,1746.8333333333333,1969.9583333333333,17560.0,2020-02-19,0.6799544419134397,微増,成熟期,333.0,1351.0,1365.0,58.9
118,戦国コレクション2,2026-06-24,2019-09-18,2020-12-16,,49,353,8211.0,8477.25,8573.5,9211.615384615385,8713.673469387755,8713.673469387755,30489.0,31527.0,32254.666666666668,32501.61224489796,4821.0,4567.75,4817.166666666667,4921.224489795918,11452.0,2020-08-19,0.7169926650366748,横ばい,成熟期,1051.0,183.0,381.0,62.6
119,CR 009 RE:CYBORG 99.9ver,2026-06-24,2019-09-25,2021-12-29,,41,352,10250.0,10352.5,10883.333333333334,10529.23076923077,10308.048780487805,10308.048780487805,15056.0,15110.5,15656.166666666666,14562.414634146342,3279.0,3301.5,3286.5,2768.390243902439,13090.0,2020-02-12,0.7830404889228418,微減,成熟期,656.0,1269.0,921.0,56.1
120,CRA海物語 3R,2026-06-24,2019-09-25,2019-09-25,,1,352,13420.0,13420.0,13420.0,13420.0,13420.0,13420.0,13367.0,13367.0,13367.0,13367.0,2569.0,2569.0,2569.0,2569.0,13420.0,2019-09-25,1.0,横ばい,成長・高稼働期,288.0,1375.0,1226.0,65.2
121,CRひぐらしのなく頃に～叫～ 319Ver.,2026-06-24,2019-09-25,2020-02-12,,16,352,12550.0,13845.0,14021.666666666666,13471.875,13471.875,13471.875,21790.0,23927.25,24107.666666666668,23190.125,4888.0,5031.5,4839.25,4681.8125,19060.0,2020-01-08,0.6584470094438615,横ばい,成熟期,267.0,510.0,282.0,78.7
122,PA聖闘士星矢4 The Battle of ”限界突破” 女神シリーズ,2026-06-24,2019-09-25,2019-11-06,,7,352,12370.0,15282.5,18761.428571428572,18761.428571428572,18761.428571428572,18761.428571428572,15866.0,19375.75,23905.85714285714,23905.85714285714,3506.0,3964.0,4765.428571428572,4765.428571428572,28310.0,2019-09-25,0.4369480748851996,下降,下降期,182.0,913.0,608.0,67.3
123,Pぱちんこ新鬼武者 狂鬼乱舞 ズバババ90XX9,2026-06-24,2019-09-25,2019-10-30,,6,352,13240.0,15825.0,20038.333333333332,20038.333333333332,20038.333333333332,20038.333333333332,24551.0,29438.0,36934.5,36934.5,5229.0,6168.5,7618.0,7618.0,31100.0,2019-09-25,0.4257234726688103,下降,下降期,152.0,241.0,138.0,79.6
124,Pジューシーハニー2 REY2,2026-06-24,2019-09-25,2019-10-30,,6,352,12890.0,14482.5,17495.0,17495.0,17495.0,17495.0,15710.0,17911.5,21386.666666666668,21386.666666666668,4430.0,5074.0,6049.0,6049.0,25930.0,2019-09-25,0.49710759737755494,下降,下降期,216.0,1030.0,273.0,69.5
125,Pフィーバー機動戦士ガンダム 逆襲のシャア Z,2026-06-24,2019-09-25,2019-10-30,,6,352,14390.0,17465.0,22273.333333333332,22273.333333333332,22273.333333333332,22273.333333333332,25115.0,30588.25,38476.833333333336,38476.833333333336,5101.0,6051.0,7687.666666666667,7687.666666666667,35270.0,2019-09-25,0.40799546356677063,下降,下降期,96.0,218.0,148.0,80.4
126,スーパービンゴギャラクシー,2026-06-24,2019-09-25,2019-10-02,,2,352,8531.0,10106.0,10106.0,10106.0,10106.0,10106.0,24789.0,28421.0,28421.0,28421.0,3681.0,3639.0,3639.0,3639.0,11681.0,2019-09-25,0.7303313072510915,横ばい,成熟期,701.0,270.0,773.0,68.4
127,パチスロ ラブ嬢Ⅱ,2026-06-24,2019-09-25,2019-11-20,,9,352,7775.0,9395.25,12337.888888888889,12337.888888888889,12337.888888888889,12337.888888888889,17151.0,20437.0,26262.11111111111,26262.11111111111,3069.0,3852.0,4745.111111111111,4745.111111111111,19704.0,2019-09-25,0.39458993097848155,下降,撤去検討期,868.0,806.0,662.0,47.9
128,CRぱちんこ魔法少女まどか☆マギカ H2,2026-06-24,2019-10-02,2020-10-07,,4,351,8830.0,11460.0,11460.0,11460.0,11460.0,11460.0,16431.0,21187.75,21187.75,21187.75,3414.0,4030.75,4030.75,4030.75,14330.0,2019-10-30,0.6161898115840894,横ばい,下降期,473.0,732.0,581.0,67.6
129,CR黄門ちゃま 超寿 日本漫遊2700km 199ver.,2026-06-24,2019-10-02,2021-01-20,,50,351,11690.0,12657.5,11033.333333333334,10687.692307692309,10801.6,10801.6,20870.0,22855.25,20005.25,19302.52,5398.0,5389.0,4322.416666666667,3724.3,16250.0,2020-01-08,0.7193846153846154,上昇,成熟期,358.0,576.0,222.0,77.0
130,CR餃子の王将3 メガ盛7000,2026-06-24,2019-10-09,2019-12-18,,2,350,16040.0,15590.0,15590.0,15590.0,15590.0,15590.0,36962.0,35739.0,35739.0,35739.0,8134.0,7900.5,7900.5,7900.5,16040.0,2019-12-18,1.0,横ばい,成長・高稼働期,167.0,108.0,38.0,93.2
131,バイオハザードリベレーションズ,2026-06-24,2019-10-09,2022-02-09,,93,350,10415.0,9972.25,9243.083333333334,8803.923076923076,8706.01923076923,8339.451612903225,29516.0,28311.75,26407.666666666668,24310.74193548387,5640.0,5320.5,4445.916666666667,4072.6236559139784,11151.0,2022-01-12,0.9339969509461035,微増,成長・高稼働期,732.0,274.0,234.0,73.5
132,パチスロ 輪廻のラグランジェ,2026-06-24,2019-10-09,2019-10-16,,2,350,9384.0,9565.0,9565.0,9565.0,9565.0,9565.0,31087.0,31808.0,31808.0,31808.0,7623.0,7871.0,7871.0,7871.0,9746.0,2019-10-09,0.9628565565360148,横ばい,成長・高稼働期,825.0,177.0,39.0,73.8
133,CRぱちんこAKB48 バラの儀式 V9,2026-06-24,2019-10-16,2021-01-20,,40,349,13370.0,14142.5,11713.333333333334,11426.538461538461,11260.0,11260.0,23993.0,25100.5,21039.25,19973.675,5726.0,5420.25,4204.333333333333,3519.85,15640.0,2021-01-06,0.8548593350383632,上昇,成長・高稼働期,242.0,431.0,215.0,84.0
134,P TOKIO BLACK 4500V1,2026-06-24,2019-10-16,2020-04-15,,17,349,5910.0,10497.5,12562.5,15504.117647058823,15504.117647058823,15504.117647058823,9889.0,16953.25,20414.25,25149.882352941175,1968.0,3797.0,4735.833333333333,6127.35294117647,30870.0,2019-10-16,0.19144800777453838,下降,撤去検討期,628.0,1118.0,694.0,35.3
135,P ayumi hamasaki ～LIVE in CASINO～ KG-F,2026-06-24,2019-10-16,2019-11-13,,5,349,10990.0,16292.5,18788.0,18788.0,18788.0,18788.0,17001.0,25232.5,28831.4,28831.4,5344.0,7433.75,8090.8,8090.8,28770.0,2019-10-16,0.3819951338199513,下降,撤去検討期,138.0,422.0,50.0,75.7
136,P ayumi hamasaki ～LIVE in CASINO～ KG-JJF,2026-06-24,2019-10-16,2019-11-13,,5,349,13130.0,18985.0,21520.0,21520.0,21520.0,21520.0,19334.0,27990.0,31490.0,31490.0,4582.0,6604.5,7111.2,7111.2,31660.0,2019-10-16,0.4147188881869867,下降,下降期,61.0,289.0,100.0,81.0
137,Pスーパー海物語 IN JAPAN2 with 太鼓の達人 99バージョン,2026-06-24,2019-10-16,2019-11-20,,6,349,16010.0,19630.0,22766.666666666668,22766.666666666668,22766.666666666668,22766.666666666668,16405.0,19821.75,22689.0,22689.0,1880.0,2314.5,2534.0,2534.0,30780.0,2019-10-16,0.5201429499675114,下降,下降期,46.0,870.0,1306.0,70.0
